OORDER_ID,ARRIVAL_DATE,ARRIVAL_TIME,TABLE_NUMBER,CUSTOMER_QUANTITY,BRANCH_ID
O009060,2022-08-18,21:13:10,23,3,B014
O009065,2024-10-25,09:55:53,14,3,B004
O009066,2023-04-01,16:43:13,9,2,B002
O009067,2022-01-09,14:21:55,18,1,B003
O009068,2024-11-24,09:35:01,33,8,B001
O009072,2024-11-13,21:51:11,9,4,B001
O009074,2024-11-03,16:50:18,41,8,B010
O009079,2024-12-02,12:10:10,4,3,B012
O009081,2020-09-05,13:23:56,2,5,B013
O009085,2022-05-19,20:27:45,12,1,B005
O009088,2024-03-18,08:42:31,28,8,B015
O009090,2016-05-19,12:04:02,42,8,B012
O009091,2023-06-22,20:30:55,5,5,B007
O009097,2023-11-21,12:13:32,48,6,B003
O009101,2021-12-10,22:12:01,16,5,B005
O009102,2019-09-01,18:49:37,44,8,B004
O009103,2022-01-31,16:12:44,34,6,B012
O009104,2022-06-24,17:26:09,47,7,B003
O009105,2022-03-27,10:03:27,7,3,B005
O009110,2024-04-24,09:49:42,24,1,B007
O009112,2022-06-21,13:46:49,12,4,B015
O009113,2020-08-26,12:54:22,15,5,B001
O009114,2019-06-14,11:00:25,48,6,B009
O009119,2021-08-07,16:57:50,21,2,B012
O009125,2023-08-11,19:49:26,16,3,B007
O009127,2020-02-23,13:54:12,22,2,B004
O009130,2018-08-13,18:18:21,8,3,B005
O009135,2017-05-19,13:01:25,10,3,B012
O009142,2024-07-13,19:58:32,27,10,B015
O009144,2024-09-07,11:56:08,24,3,B003
O009145,2022-03-17,14:57:58,18,3,B008
O009147,2024-10-03,09:18:50,48,8,B005
O009150,2020-05-03,14:10:19,41,6,B012
O009156,2022-05-17,17:11:00,16,3,B009
O009159,2024-06-03,10:07:33,46,8,B014
O009164,2024-06-06,10:42:43,26,8,B005
O009166,2017-05-09,14:26:22,37,7,B004
O009168,2017-12-24,11:50:55,4,4,B005
O009174,2020-12-03,12:39:13,29,8,B014
O009178,2023-04-08,11:18:15,6,2,B011
O009179,2024-11-15,11:04:51,35,10,B009
O009188,2023-09-06,13:18:48,40,6,B004
O009189,2017-10-05,15:03:33,2,5,B005
O009191,2022-08-11,13:23:10,13,2,B007
O009192,2024-04-26,16:35:34,10,1,B006
O009194,2021-11-27,09:34:40,44,10,B011
O009201,2024-10-27,21:31:28,31,7,B014
O009205,2021-09-19,13:18:35,9,3,B004
O009208,2018-06-16,17:06:53,36,6,B010
O009210,2024-02-11,14:38:07,13,1,B004
O009216,2019-01-27,16:29:22,46,7,B004
O009217,2024-06-30,15:01:49,7,4,B003
O009218,2021-12-07,19:40:38,12,2,B015
O009220,2021-01-16,16:22:40,28,8,B009
O009221,2018-03-17,16:56:26,42,10,B003
O009222,2024-05-08,09:55:38,42,6,B014
O009224,2021-10-19,14:38:52,37,7,B015
O009225,2020-02-14,12:14:04,15,4,B001
O009226,2024-08-23,18:34:06,17,2,B002
O009229,2020-07-08,11:42:40,8,3,B003
O009233,2017-09-16,08:21:38,12,5,B012
O009236,2024-04-26,12:51:37,36,10,B002
O009238,2021-02-10,12:06:51,15,3,B002
O009245,2024-05-11,12:53:24,14,4,B014
O009246,2024-02-10,18:15:39,12,3,B014
O009247,2024-06-27,17:58:58,44,9,B002
O009249,2024-11-17,12:40:47,27,10,B007
O009255,2023-04-20,20:18:43,22,4,B002
O009256,2021-09-24,18:28:26,50,9,B006
O009259,2024-09-27,12:56:21,13,4,B015
O009268,2024-07-03,21:45:54,41,6,B009
O009272,2024-04-17,19:36:53,26,9,B011
O009273,2019-08-19,18:51:47,10,3,B006
O009275,2016-09-27,14:39:00,14,1,B012
O009276,2024-05-12,17:08:57,19,1,B014
O009277,2023-03-21,11:01:49,42,6,B005
O009281,2023-04-09,14:34:12,14,5,B012
O009289,2024-10-09,12:44:14,49,10,B013
O009290,2023-02-03,18:09:44,8,3,B005
O009292,2023-08-09,16:58:35,42,9,B011
O009293,2021-02-22,19:31:02,38,8,B014
O009294,2018-09-27,18:57:17,19,4,B009
O009296,2018-06-10,11:42:54,7,1,B009
O009310,2017-10-14,12:08:54,2,3,B002
O009314,2017-09-29,10:37:37,6,4,B009
O009315,2022-04-05,20:53:24,14,3,B002
O009316,2019-04-21,13:58:32,3,3,B013
O009317,2023-02-09,14:30:14,38,10,B010
O009318,2024-07-14,20:08:32,13,2,B003
O009319,2020-04-08,08:41:19,28,9,B015
O009329,2024-05-08,08:15:56,40,6,B003
O009331,2024-11-23,12:14:31,46,7,B011
O009333,2022-01-28,15:32:43,12,1,B003
O009338,2024-11-05,21:49:32,27,6,B002
O009343,2018-01-26,16:16:03,33,8,B011
O009353,2023-09-25,17:49:59,38,6,B007
O009359,2021-07-19,07:20:26,36,6,B008
O009361,2023-09-30,12:24:17,47,10,B013
O009362,2019-12-01,19:34:30,42,9,B003
O009365,2024-01-26,21:31:49,45,10,B009
O009367,2024-08-26,21:12:03,38,8,B001
O009374,2021-04-28,18:52:18,46,7,B015
O009379,2022-10-04,11:30:49,1,4,B008
O009383,2020-11-06,09:22:07,10,4,B006
O009388,2017-11-05,14:21:48,46,6,B005
O009404,2022-06-23,19:32:07,15,4,B001
O009405,2024-08-27,11:12:19,39,8,B008
O009412,2021-01-19,18:03:07,2,3,B004
O009413,2024-11-09,16:49:36,48,9,B005
O009416,2024-03-26,12:10:54,31,8,B011
O009419,2024-09-27,11:01:47,7,5,B010
O009422,2019-07-27,18:20:07,19,3,B002
O009428,2020-05-30,18:54:01,43,8,B009
O009431,2021-09-12,12:09:02,45,7,B007
O009441,2023-04-11,08:56:12,37,6,B014
O009446,2024-11-09,13:59:22,46,6,B007
O009452,2020-07-09,19:58:30,10,1,B010
O009453,2024-11-20,15:29:30,11,5,B001
O009459,2020-06-24,14:11:53,36,6,B002
O009461,2022-06-28,09:58:46,8,2,B003
O009462,2022-08-23,18:03:09,24,3,B004
O009467,2022-05-09,17:25:21,3,5,B007
O009471,2019-10-28,21:30:20,1,2,B007
O009472,2021-04-06,18:31:22,2,2,B012
O009474,2022-07-27,18:27:39,38,10,B002
O009475,2023-06-26,16:24:51,24,1,B013
O009476,2021-12-11,09:45:57,39,10,B001
O009478,2018-10-25,12:27:30,22,4,B010
O009479,2021-10-26,10:10:12,2,2,B015
O009481,2024-11-12,18:53:29,3,4,B014
O009483,2023-08-08,09:42:31,3,3,B004
O009489,2023-03-29,15:30:03,11,4,B004
O009492,2021-06-01,17:19:16,10,2,B007
O009493,2021-11-27,18:49:02,18,1,B010
O009494,2020-04-07,10:16:15,50,6,B012
O009499,2024-08-08,15:03:11,29,7,B013
O009501,2023-02-01,09:21:07,5,3,B011
O009506,2022-01-09,19:18:08,7,4,B002
O009507,2021-09-27,13:54:19,6,3,B015
O009514,2022-07-01,12:10:14,31,10,B003
O009515,2019-09-01,09:52:12,44,9,B007
O009516,2024-12-01,12:19:38,31,8,B013
O009518,2023-07-10,17:16:02,15,1,B004
O009519,2017-11-19,17:58:42,24,4,B002
O009521,2020-12-13,19:35:00,49,10,B011
O009525,2022-09-26,09:05:20,24,2,B006
O009526,2022-12-28,13:29:40,45,6,B010
O009528,2021-01-13,08:58:15,50,6,B015
O009529,2024-07-31,13:22:37,24,4,B004
O009530,2019-05-01,13:35:40,40,7,B013
O009539,2024-09-30,09:51:50,36,8,B004
O009540,2016-08-14,11:02:57,13,4,B007
O009541,2019-02-16,11:49:41,21,4,B015
O009542,2024-07-21,09:35:04,30,10,B014
O009544,2022-08-22,14:13:40,13,3,B008
O009549,2019-01-27,17:08:46,36,10,B004
O009552,2022-01-30,14:49:28,40,7,B005
O009553,2022-02-14,15:14:21,17,5,B012
O009555,2022-11-10,11:27:27,1,4,B007
O009561,2020-01-18,13:31:06,2,5,B013
O009562,2016-08-10,11:18:07,7,2,B001
O009565,2016-11-12,18:52:58,2,2,B004
O009567,2024-05-06,19:52:44,3,4,B002
O009569,2019-10-15,17:04:23,38,9,B004
O009571,2019-01-29,11:42:09,23,4,B009
O009572,2020-09-19,11:27:55,25,3,B001
O009574,2023-10-03,20:29:34,36,7,B010
O009576,2021-04-05,13:17:10,35,9,B006
O009577,2020-09-02,12:29:22,42,8,B007
O009580,2024-03-21,09:33:31,25,2,B007
O009587,2023-12-25,16:13:22,42,6,B012
O009588,2024-10-03,14:59:52,21,2,B009
O009591,2024-03-31,17:39:02,27,7,B013
O009593,2023-09-11,12:37:05,47,6,B001
O009594,2019-05-27,11:34:15,46,6,B004
O009596,2022-04-25,12:28:36,9,1,B015
O009597,2021-01-08,19:08:18,20,2,B005
O009600,2024-11-17,17:52:48,9,5,B014
O009601,2023-04-22,12:45:18,2,3,B007
O009606,2019-09-07,19:44:36,31,9,B001
O009612,2024-11-29,14:43:44,20,1,B008
O009617,2024-04-18,21:41:37,27,6,B005
O009618,2020-12-15,17:51:48,2,5,B011
O009624,2020-03-28,18:01:09,47,10,B009
O009627,2023-08-18,16:13:17,25,5,B005
O009631,2021-05-15,10:22:36,49,10,B011
O009632,2022-05-30,21:37:08,44,7,B009
O009635,2019-05-13,19:32:05,14,4,B013
O009636,2020-10-21,14:14:37,33,9,B006
O009638,2023-08-29,14:52:31,21,3,B003
O009641,2023-10-28,19:51:46,49,6,B014
O009643,2015-12-08,14:34:33,17,3,B014
O009646,2022-01-10,11:18:28,9,1,B015
O009655,2024-11-22,09:26:42,39,8,B002
O009659,2023-11-01,10:02:44,29,6,B005
O009661,2018-07-26,11:04:31,35,6,B011
O009671,2020-02-23,16:42:32,3,2,B006
O009674,2017-01-13,16:18:29,45,10,B012
O009677,2019-12-17,18:56:06,10,5,B001
O009690,2020-08-30,19:31:16,24,4,B007
O009691,2024-10-10,19:42:15,26,6,B004
O009692,2018-09-24,13:02:51,4,3,B007
O009696,2020-08-26,09:23:52,13,5,B012
O009697,2022-08-26,08:56:16,15,2,B008
O009700,2018-10-23,21:54:47,40,7,B005
O009701,2021-09-04,12:23:32,31,8,B003
O009702,2021-08-25,17:56:58,11,1,B005
O009703,2024-12-02,11:14:41,21,2,B005
O009705,2022-03-19,19:51:13,45,9,B007
O009706,2021-09-29,15:24:19,41,9,B005
O009708,2019-03-28,19:21:02,41,8,B006
O009709,2021-01-29,20:25:34,48,7,B007
O009712,2022-02-04,17:30:59,14,4,B003
O009723,2018-07-05,12:37:19,2,3,B010
O009730,2020-10-08,19:39:04,2,5,B010
O009735,2023-02-22,11:26:41,20,3,B011
O009736,2023-01-02,10:44:55,28,9,B003
O009737,2024-01-04,16:09:49,29,8,B003
O009739,2024-11-23,09:31:13,24,3,B003
O009742,2023-07-14,10:54:29,17,2,B012
O009743,2024-08-01,21:24:11,31,6,B005
O009746,2024-05-29,06:06:55,6,4,B013
O009750,2024-03-30,17:01:58,5,5,B008
O009751,2023-05-23,13:03:24,23,2,B013
O009752,2021-09-30,12:00:19,17,2,B007
O009757,2023-08-18,10:55:39,49,7,B009
O009764,2023-09-08,07:24:48,15,3,B012
O009765,2022-01-27,11:20:36,32,10,B001
O009767,2018-07-05,11:23:01,49,10,B014
O009770,2018-12-16,21:43:42,4,1,B005
O009771,2019-12-23,14:21:42,30,6,B003
O009773,2022-12-13,12:37:26,19,2,B011
O009775,2024-03-07,18:21:19,40,10,B009
O009776,2016-04-03,20:21:22,8,4,B011
O009777,2017-08-21,11:20:45,43,7,B008
O009779,2023-12-10,12:33:24,34,10,B013
O009780,2016-05-14,15:47:47,32,6,B007
O009783,2024-07-23,12:28:47,45,7,B002
O009786,2022-10-16,07:42:18,39,9,B009
O009795,2021-08-15,12:52:40,36,8,B003
O009807,2022-10-22,16:03:34,17,1,B007
O009811,2021-01-24,14:08:53,50,6,B014
O009816,2024-10-26,17:33:12,24,4,B012
O009818,2022-09-30,17:57:04,28,7,B003
O009833,2017-09-09,19:48:01,22,4,B015
O009835,2020-05-31,14:29:24,25,3,B010
O009837,2016-05-04,11:39:29,31,7,B004
O009839,2024-11-19,09:32:26,9,2,B004
O009841,2024-07-26,19:03:47,27,8,B004
O009847,2024-10-11,19:24:23,35,8,B011
O009850,2023-05-31,14:46:36,30,7,B013
O009852,2024-06-24,10:54:50,29,9,B003
O009854,2023-07-14,12:51:57,46,9,B006
O009859,2020-04-26,16:16:25,36,8,B009
O009862,2024-03-27,14:16:56,38,6,B002
O009865,2023-05-20,14:02:32,50,7,B003
O009866,2023-01-25,18:40:17,24,3,B012
O009868,2024-01-06,21:52:35,33,9,B014
O009871,2024-08-16,09:05:53,38,8,B015
O009873,2021-12-22,14:43:27,15,2,B010
O009875,2024-04-26,11:51:37,42,10,B008
O009876,2022-11-26,14:19:39,34,10,B002
O009890,2022-06-09,14:18:14,21,4,B011
O009894,2023-05-28,12:51:07,10,4,B008
O009904,2024-03-03,12:10:30,21,1,B012
O009906,2019-07-04,16:52:35,44,10,B008
O009910,2021-08-01,18:42:05,30,6,B012
O009915,2017-10-23,09:02:45,37,6,B003
O009920,2022-11-15,10:18:03,42,6,B002
O009921,2024-06-08,13:19:15,35,10,B002
O009927,2024-11-15,15:48:08,9,1,B010
O009929,2017-12-05,16:29:11,7,1,B009
O009930,2022-10-18,09:27:31,14,2,B004
O009931,2022-05-07,09:09:10,30,8,B011
O009932,2024-11-26,15:55:44,13,2,B006
O009936,2020-09-12,11:21:44,13,5,B004
O009937,2019-03-29,08:13:47,12,3,B008
O009939,2024-04-25,19:45:50,37,8,B007
O009944,2018-04-13,09:32:36,36,6,B012
O009946,2021-09-03,14:16:03,46,10,B003
O009947,2022-05-28,08:22:22,25,2,B003
O009951,2021-11-02,18:31:53,19,4,B006
O009953,2019-04-25,10:33:30,9,4,B004
O009956,2020-11-22,12:24:19,31,8,B004
O009963,2020-08-27,09:25:24,28,6,B005
O009967,2021-12-28,10:00:27,7,2,B014
O009968,2021-06-25,18:16:43,24,3,B003
O009971,2021-11-10,15:28:37,30,10,B013
O009974,2022-06-13,19:39:21,33,6,B004
O009980,2024-05-05,12:38:54,15,5,B011
O009981,2018-09-27,07:49:45,9,1,B003
O009982,2018-11-24,11:52:05,17,4,B015
O009984,2022-11-22,16:10:20,29,9,B007
O009986,2024-05-24,19:35:07,25,1,B007
O009989,2021-06-24,13:14:29,23,2,B004
O009993,2024-09-17,16:15:00,2,4,B006
O009996,2024-11-21,13:53:37,20,5,B011
O009999,2021-10-28,13:07:53,48,7,B010
O010003,2019-05-22,15:43:41,3,2,B011
O010004,2024-09-25,21:42:21,15,5,B007
O010006,2024-04-08,10:06:44,9,1,B005
O010008,2024-04-06,21:39:12,18,5,B002
O010013,2023-10-02,18:28:40,2,5,B001
O010014,2022-08-08,15:40:05,5,1,B011
O010016,2023-09-30,10:12:15,1,4,B002
O010017,2021-01-21,10:31:36,35,10,B008
O010019,2019-10-03,10:25:58,1,1,B013
O010021,2023-03-28,10:04:45,41,9,B014
O010027,2018-01-03,21:41:28,36,9,B002
O010030,2019-07-06,10:26:32,33,7,B007
O010031,2018-03-15,09:29:24,28,8,B006
O010032,2022-07-21,11:29:40,39,8,B006
O010034,2023-11-01,11:24:23,46,7,B008
O010035,2022-02-07,09:30:56,3,1,B001
O010036,2022-03-14,14:41:25,14,2,B007
O010037,2024-07-18,09:33:42,26,8,B013
O010038,2017-09-01,10:55:22,12,1,B006
O010040,2015-11-21,15:48:16,33,6,B007
O010044,2024-07-01,10:18:57,50,7,B006
O010049,2020-06-07,14:43:48,38,8,B003
O010050,2023-08-06,19:17:29,50,9,B006
O010056,2022-06-02,17:53:44,13,2,B011
O010058,2018-07-07,18:00:34,25,4,B013
O010061,2024-01-05,13:20:55,50,9,B003
O010062,2024-05-27,10:05:58,31,7,B002
O010064,2022-02-21,16:18:26,39,9,B002
O010065,2023-06-07,11:51:24,7,4,B013
O010066,2020-05-20,14:11:13,35,10,B012
O010068,2024-03-31,14:51:41,23,5,B005
O010069,2023-10-23,18:09:06,2,3,B001
O010070,2022-12-25,14:13:17,41,10,B012
O010085,2023-10-24,11:52:20,14,2,B004
O010095,2024-07-25,12:47:03,14,3,B007
O010097,2018-10-15,18:25:00,49,8,B011
O010099,2022-11-21,18:57:16,46,10,B012
O010103,2021-09-09,17:20:07,5,5,B002
O010106,2024-11-22,09:11:22,10,1,B006
O010109,2023-05-13,08:31:22,31,7,B013
O010110,2016-11-14,18:12:45,9,5,B009
O010117,2018-09-12,16:03:36,15,3,B010
O010118,2021-12-15,13:25:31,19,5,B013
O010123,2016-09-20,16:06:30,1,1,B001
O010125,2022-10-01,08:37:14,38,6,B012
O010128,2021-09-13,10:16:08,48,8,B010
O010131,2018-04-10,12:59:19,3,4,B011
O010132,2024-04-15,14:54:44,2,4,B001
O010134,2023-03-07,11:34:10,25,3,B015
O010136,2024-09-19,08:37:49,14,2,B015
O010137,2017-02-04,14:00:25,9,2,B003
O010140,2024-09-20,19:57:03,5,1,B015
O010147,2019-08-31,12:33:09,3,1,B005
O010148,2024-09-29,14:50:47,42,6,B004
O010149,2024-04-25,14:38:51,46,8,B011
O010153,2023-07-05,18:50:54,16,2,B013
O010154,2020-10-15,15:21:52,12,5,B014
O010156,2024-11-17,17:18:56,12,2,B013
O010157,2022-12-25,12:55:19,37,10,B013
O010162,2021-07-03,17:45:13,26,8,B015
O010164,2018-06-19,07:19:00,24,4,B008
O010165,2024-03-11,09:26:07,38,8,B004
O010169,2023-09-29,16:21:29,9,4,B012
O010171,2021-10-16,20:19:03,43,7,B001
O010173,2019-05-13,11:00:32,5,4,B012
O010174,2022-02-19,12:53:07,23,5,B008
O010175,2020-12-24,15:05:27,32,6,B006
O010177,2024-08-12,16:53:07,41,10,B007
O010180,2019-01-12,10:00:47,7,4,B003
O010181,2023-12-18,14:13:12,12,5,B003
O010182,2022-05-04,17:09:53,24,1,B010
O010188,2017-01-23,11:03:41,22,3,B014
O010193,2020-10-30,14:31:26,23,3,B010
O010199,2019-05-15,11:35:57,17,2,B001
O010200,2024-04-04,19:39:56,42,8,B005
O010202,2021-09-21,11:40:05,11,4,B014
O010218,2018-02-06,20:04:28,42,8,B010
O010224,2023-03-22,12:28:59,16,1,B003
O010229,2024-07-01,13:14:10,28,10,B004
O010230,2019-06-30,16:47:02,10,4,B005
O010231,2021-12-11,13:35:04,4,4,B003
O010232,2023-08-29,12:33:00,24,3,B015
O010234,2018-05-23,20:06:27,42,10,B001
O010238,2016-09-29,10:10:00,25,5,B006
O010242,2023-04-20,18:19:42,36,8,B004
O010243,2023-08-09,16:29:12,22,5,B005
O010244,2018-07-22,16:07:04,2,3,B004
O010246,2024-08-12,12:37:56,19,5,B011
O010247,2024-09-25,07:35:12,28,10,B008
O010248,2019-08-17,07:00:12,20,3,B008
O010262,2021-09-12,18:10:35,37,8,B008
O010265,2023-12-03,11:43:06,19,2,B001
O010271,2022-03-08,15:33:12,36,10,B002
O010273,2017-06-15,12:57:00,28,10,B015
O010275,2022-08-17,17:37:18,27,10,B010
O010280,2018-04-15,14:51:19,4,1,B011
O010285,2017-07-03,10:25:55,16,1,B008
O010286,2021-01-26,10:05:08,18,2,B007
O010287,2024-01-21,13:06:05,48,8,B003
O010290,2024-10-25,19:23:28,4,2,B003
O010293,2024-10-18,17:21:05,32,9,B006
O010295,2024-03-21,19:50:41,19,1,B013
O010298,2018-05-26,18:22:17,31,9,B003
O010299,2024-07-23,09:59:06,39,8,B005
O010300,2022-02-08,16:58:26,26,10,B004
O010303,2023-03-03,08:10:40,50,6,B013
O010309,2024-08-18,17:14:39,47,8,B005
O010317,2023-07-02,10:22:29,40,8,B010
O010320,2023-04-12,11:19:46,33,7,B007
O010325,2023-08-12,17:15:08,38,9,B004
O010327,2017-12-07,09:46:28,9,4,B005
O010331,2024-04-09,06:57:06,35,9,B012
O010332,2020-12-24,19:42:04,27,6,B014
O010336,2022-10-28,16:07:29,23,4,B004
O010337,2021-11-16,11:43:33,30,7,B012
O010340,2023-01-08,10:46:40,26,7,B003
O010346,2023-11-18,17:08:18,18,5,B010
O010349,2023-09-23,14:29:42,15,3,B010
O010357,2023-10-21,11:57:17,41,9,B005
O010358,2019-12-09,13:56:50,50,7,B001
O010361,2020-08-16,12:34:01,34,10,B003
O010362,2023-11-22,13:41:24,33,9,B007
O010370,2016-12-26,10:02:00,22,3,B005
O010372,2022-07-30,15:45:04,10,2,B003
O010375,2021-01-08,17:00:02,43,10,B001
O010379,2016-09-19,14:06:04,30,8,B006
O010382,2020-12-21,16:09:30,35,10,B007
O010388,2024-01-22,08:14:35,19,3,B013
O010394,2020-10-05,17:07:20,47,8,B003
O010395,2022-05-27,16:15:23,18,5,B006
O010397,2024-03-31,11:24:38,43,7,B012
O010399,2018-11-25,11:29:35,32,10,B011
O010400,2021-12-18,15:20:12,40,7,B015
O010401,2024-10-27,20:38:12,40,10,B006
O010409,2022-05-05,17:12:03,2,4,B004
O010414,2022-07-05,19:12:32,41,8,B009
O010419,2021-12-13,13:05:16,39,6,B014
O010420,2022-09-19,16:58:36,42,9,B004
O010421,2018-12-17,07:50:47,2,3,B003
O010426,2021-02-07,16:41:13,13,1,B014
O010429,2021-10-31,11:41:38,2,3,B012
O010432,2022-09-30,18:47:04,30,6,B007
O010434,2024-05-16,17:51:57,13,2,B011
O010438,2023-01-01,18:56:15,10,2,B011
O010441,2022-09-23,08:58:31,44,8,B012
O010442,2023-03-01,10:40:19,10,1,B014
O010446,2020-04-27,12:34:38,1,3,B005
O010448,2021-12-29,17:17:55,2,4,B014
O010449,2024-04-12,18:48:48,46,7,B012
O010450,2017-07-02,13:03:18,44,7,B004
O010461,2020-04-02,17:15:11,48,10,B015
O010464,2020-07-29,11:30:31,2,4,B004
O010466,2021-04-03,19:41:26,38,6,B014
O010467,2024-05-11,14:38:28,4,5,B005
O010468,2018-09-21,15:42:04,23,4,B008
O010478,2022-10-29,13:03:15,5,4,B002
O010480,2020-03-06,09:51:09,12,4,B010
O010484,2024-05-04,11:19:42,12,2,B008
O010488,2019-09-12,14:08:02,20,5,B003
O010489,2024-04-21,19:25:36,45,10,B015
O010492,2019-05-18,19:46:59,13,3,B012
O010494,2022-09-01,20:18:17,35,8,B015
O010500,2021-06-06,11:08:34,13,1,B008
O010501,2020-03-27,06:50:14,21,4,B008
O010516,2023-07-09,10:05:19,6,2,B002
O010523,2019-12-30,20:59:42,20,4,B014
O010524,2022-04-25,11:50:29,29,8,B014
O010526,2024-10-05,07:37:52,48,7,B009
O010532,2022-09-20,09:26:37,31,6,B011
O010533,2024-04-02,14:00:00,8,5,B006
O010534,2024-09-01,14:31:20,29,7,B012
O010535,2020-06-18,18:00:03,25,4,B008
O010539,2021-12-13,19:23:59,38,8,B009
O010542,2019-11-19,12:47:03,7,1,B008
O010545,2019-07-28,12:50:38,7,4,B012
O010557,2019-07-16,10:06:34,46,6,B010
O010559,2020-11-19,14:11:36,48,6,B011
O010560,2017-08-18,08:41:17,17,1,B014
O010564,2019-08-29,20:40:39,7,4,B005
O010568,2018-05-18,17:48:13,12,1,B006
O010572,2020-08-06,16:11:46,2,4,B007
O010575,2022-08-24,10:41:53,27,10,B015
O010579,2020-03-22,13:02:28,13,4,B008
O010580,2024-09-25,10:54:48,13,5,B006
O010581,2021-09-07,08:30:42,35,9,B015
O010586,2021-12-21,13:16:15,13,2,B006
O010588,2017-12-22,16:26:37,32,6,B009
O010593,2024-06-01,20:05:25,50,7,B010
O010596,2024-08-31,06:56:00,42,9,B013
O010597,2019-05-25,09:36:13,21,2,B003
O010603,2024-03-19,08:50:41,7,5,B013
O010606,2023-02-01,21:54:45,12,1,B014
O010611,2024-09-29,11:21:34,17,1,B006
O010612,2022-08-09,10:40:34,29,10,B013
O010613,2024-09-17,14:21:11,41,7,B013
O010615,2018-06-28,20:17:34,6,1,B010
O010616,2022-07-10,15:09:39,23,3,B004
O010617,2021-09-21,18:58:03,2,3,B008
O010618,2024-10-03,20:33:25,30,10,B001
O010620,2020-11-06,14:14:49,6,1,B011
O010624,2024-11-21,16:17:48,20,4,B004
O010628,2024-02-17,14:55:54,40,8,B010
O010630,2024-09-28,17:19:10,27,8,B015
O010631,2017-08-01,20:52:29,2,5,B005
O010632,2022-10-12,13:32:53,24,5,B003
O010634,2023-07-16,20:54:01,13,5,B002
O010638,2021-09-30,12:21:38,30,8,B006
O010639,2024-02-12,10:54:16,17,3,B015
O010643,2023-04-23,11:42:40,35,9,B012
O010646,2024-02-13,11:16:31,29,10,B008
O010654,2023-05-07,19:34:08,26,6,B010
O010655,2019-12-23,17:49:22,24,3,B006
O010660,2021-02-07,16:01:10,2,2,B005
O010668,2020-02-28,22:04:12,2,1,B009
O010669,2016-04-02,11:53:20,13,1,B003
O010672,2022-11-13,19:15:41,43,6,B010
O010673,2020-10-09,11:10:41,39,8,B001
O010679,2024-06-20,20:03:20,29,7,B013
O010681,2017-09-18,12:39:27,24,5,B013
O010685,2021-09-08,13:11:39,28,9,B013
O010689,2021-05-29,15:58:11,22,4,B004
O010691,2024-10-29,14:35:40,32,10,B007
O010692,2021-07-07,12:31:55,45,10,B012
O010693,2023-04-15,08:56:13,29,7,B008
O010694,2022-03-15,16:12:18,26,7,B013
O010695,2021-09-01,13:03:10,27,9,B009
O010696,2023-04-07,11:50:04,49,7,B008
O010697,2024-09-03,18:08:15,16,1,B005
O010698,2021-11-25,14:00:04,48,9,B014
O010700,2023-02-20,12:02:59,9,4,B010
O010716,2024-11-28,08:49:49,6,4,B015
O010717,2019-08-30,17:46:31,4,2,B006
O010719,2024-09-23,10:28:49,45,10,B013
O010722,2022-12-26,08:14:05,26,7,B012
O010723,2022-08-10,15:38:51,36,6,B004
O010728,2023-02-06,13:19:01,40,6,B011
O010729,2017-11-19,11:51:45,3,3,B014
O010735,2023-04-08,20:40:28,42,10,B015
O010737,2021-09-24,14:58:54,36,9,B005
O010738,2022-02-26,11:32:10,7,5,B006
O010740,2019-03-06,17:57:28,7,3,B008
O010742,2023-01-20,19:23:52,32,8,B008
O010744,2024-07-27,06:50:50,43,7,B012
O010746,2024-06-13,11:43:04,13,3,B005
O010752,2022-03-09,15:25:46,39,10,B010
O010756,2022-07-24,06:56:11,7,4,B013
O010758,2019-07-09,17:49:10,38,9,B015
O010765,2020-01-27,09:25:37,19,2,B006
O010766,2022-09-04,19:23:40,26,8,B008
O010768,2024-07-30,10:43:19,31,6,B004
O010771,2024-07-04,10:04:54,42,9,B010
O010774,2024-11-08,12:54:26,13,1,B010
O010775,2020-08-18,20:03:00,6,4,B007
O010779,2024-11-16,19:53:40,32,7,B008
O010780,2023-08-10,16:35:37,29,7,B006
O010781,2020-02-08,09:25:45,16,3,B011
O010788,2023-11-29,18:22:37,50,6,B004
O010796,2024-03-27,08:14:16,46,10,B013
O010797,2024-10-21,14:14:26,21,2,B013
O010798,2020-08-03,12:11:55,35,7,B004
O010801,2021-03-26,12:10:15,16,5,B005
O010806,2019-04-17,08:58:30,14,4,B011
O010811,2019-09-07,14:14:39,21,2,B009
O010812,2022-05-06,19:59:04,37,7,B007
O010813,2024-05-28,18:00:54,7,3,B010
O010816,2021-10-05,22:22:35,12,2,B009
O010819,2017-06-12,18:24:49,17,1,B002
O010821,2021-01-29,18:49:15,47,6,B013
O010823,2017-09-25,12:43:31,32,10,B004
O010825,2018-07-03,13:32:47,18,3,B015
O010827,2021-10-05,14:50:57,27,10,B008
O010829,2018-05-20,19:50:43,27,10,B006
O010830,2024-08-19,18:07:00,5,5,B006
O010832,2021-04-23,08:57:03,6,5,B008
O010834,2016-02-21,11:16:58,39,8,B011
O010835,2017-09-10,07:55:22,43,6,B013
O010836,2015-04-24,15:13:03,40,8,B010
O010837,2018-06-08,11:49:36,44,8,B012
O010842,2021-11-25,07:18:36,4,1,B012
O010847,2016-08-22,11:51:05,45,7,B002
O010848,2022-07-04,18:27:01,29,6,B007
O010849,2023-12-27,16:41:32,18,2,B001
