OORDER_ID,ARRIVAL_DATE,ARRIVAL_TIME,TABLE_NUMBER,BRANCH_ID,CUSTOMER_QUANTITY
O013396,2001-12-15,11:24:12,17,B001,3
O013400,2023-09-10,13:05:38,41,B001,7
O013401,2020-09-25,09:08:24,18,B001,5
O013404,2023-12-22,11:58:12,24,B001,2
O013405,2022-07-05,07:56:21,42,B001,9
O013411,2014-04-20,11:09:33,8,B001,1
O013412,2016-04-05,14:43:56,1,B001,3
O013413,2022-01-21,09:54:38,39,B001,7
O013417,2024-11-10,15:46:16,42,B001,8
O013418,2009-02-09,06:54:39,31,B001,9
O013423,2012-06-17,15:52:40,46,B001,10
O013424,2024-05-23,17:06:18,41,B001,6
O013426,2004-06-14,18:25:48,19,B001,5
O013428,2020-12-19,15:34:16,23,B001,1
O013431,2013-10-20,18:15:28,17,B001,3
O013432,2022-07-27,18:51:58,45,B001,9
O013433,2007-04-10,10:51:29,18,B001,4
O013434,2011-11-18,07:37:15,42,B001,8
O013437,2024-03-28,10:59:48,37,B001,6
O013440,2018-05-12,13:53:35,32,B001,7
O013442,2024-02-27,07:01:25,45,B001,6
O013444,2019-05-31,18:54:06,37,B001,9
O013447,2024-11-19,15:44:38,20,B001,2
O013450,2023-08-10,15:12:53,50,B001,9
O013455,2019-08-15,06:59:00,35,B001,9
O013458,2007-05-04,08:04:27,6,B001,3
O013467,2019-07-29,17:20:17,27,B001,9
O013474,2005-12-20,17:40:13,4,B001,1
O013475,2022-10-28,12:48:59,49,B001,9
O013478,2024-11-23,10:29:44,47,B001,8
O013480,2014-02-08,15:26:50,5,B001,1
O013481,2000-08-05,15:55:50,32,B001,6
O013482,2022-08-17,18:26:06,33,B001,6
O013487,2023-12-01,15:40:43,29,B001,9
O013491,2011-04-09,10:13:18,16,B001,2
O013492,2019-05-19,16:48:47,29,B001,9
O013493,2023-01-23,13:37:49,4,B001,3
O013497,2022-01-18,16:37:36,11,B001,3
O013499,2016-09-17,11:39:49,1,B001,1
O013500,2023-06-13,13:09:52,10,B001,4
O013503,2021-01-27,11:48:10,11,B001,5
O013505,2018-07-15,10:56:51,17,B001,5
O013507,2024-10-20,13:37:37,45,B001,7
O013508,2020-01-06,10:57:01,39,B001,10
O013512,2023-03-03,13:21:34,18,B001,3
O013514,2024-09-29,12:25:14,24,B001,5
O013517,2010-05-06,16:22:52,46,B001,9
O013518,2012-07-08,10:48:13,4,B001,2
O013521,2019-09-18,10:18:27,26,B001,8
O013524,2021-11-26,07:11:17,11,B001,2
O013526,2024-01-31,18:04:15,48,B001,6
O013527,2020-07-22,14:51:06,19,B001,1
O013528,2019-01-02,07:12:13,14,B001,2
O013529,2024-04-01,11:06:39,32,B001,6
O013530,2014-09-29,14:29:08,28,B001,9
O013532,2023-12-13,10:36:02,35,B001,7
O013534,2015-10-23,11:51:22,49,B001,6
O013535,2023-02-17,16:00:04,20,B001,4
O013536,2023-07-20,16:11:34,45,B001,9
O013538,2005-10-20,12:05:44,30,B001,7
O013540,2022-11-11,11:39:17,41,B001,10
O013543,2015-06-19,10:46:16,35,B001,7
O013544,2020-03-20,17:57:29,26,B001,7
O013547,2013-02-14,13:19:39,19,B001,5
O013548,2011-05-03,16:12:21,31,B001,8
O013550,2014-12-10,16:23:55,23,B001,1
O013555,2023-06-22,15:00:16,22,B001,3
O013556,2024-11-07,14:34:38,45,B001,9
O013560,2024-11-17,11:45:54,25,B001,4
O013567,2012-02-14,12:46:43,24,B001,1
O013570,2022-12-29,15:02:09,17,B001,5
O013573,2023-04-15,13:22:31,34,B001,6
O013576,2023-02-18,09:50:06,3,B001,3
O013586,2007-05-21,11:03:18,11,B001,1
O013588,2019-02-21,10:05:17,30,B001,7
O013592,2023-10-04,13:59:15,27,B001,7
O013601,2013-03-25,15:50:11,40,B001,10
O013602,2021-08-10,18:06:32,34,B001,9
O013604,2017-06-28,13:57:51,27,B001,6
O013605,2024-09-07,17:07:02,45,B001,8
O013611,1999-09-19,09:40:40,16,B001,2
O013612,2013-07-26,11:09:30,8,B001,5
O013613,2024-12-02,13:53:53,24,B001,4
O013615,2008-10-19,06:59:05,12,B001,4
O013620,2017-05-23,17:23:04,33,B001,9
O013622,1999-09-01,13:17:34,36,B001,10
O013624,2019-11-24,14:34:15,15,B001,1
O013631,2023-07-08,09:15:54,33,B001,7
O013636,2017-11-30,15:23:34,14,B001,5
O013637,2023-07-31,07:13:04,22,B001,5
O013638,2018-10-16,16:21:10,20,B001,3
O013639,2015-12-16,06:35:50,29,B001,10
O013640,2021-12-05,12:44:41,8,B001,1
O013646,2023-04-08,15:52:56,26,B001,10
O013648,2011-12-04,15:51:19,37,B001,7
O013651,2022-02-10,15:55:16,2,B001,2
O013652,2002-12-02,07:16:29,50,B001,7
O013654,2022-10-28,09:55:18,6,B001,5
O013655,2020-05-23,06:55:47,23,B001,5
O013658,2024-07-11,08:14:48,9,B001,1
O013660,2020-11-21,17:57:50,11,B001,2
O013664,2015-09-23,14:03:41,17,B001,1
O013665,2023-07-23,16:08:18,7,B001,1
O013670,2015-03-15,16:45:52,49,B001,8
O013671,2021-09-26,12:10:19,6,B001,2
O013672,2024-04-15,08:46:58,40,B001,9
O013674,2022-03-24,18:43:08,32,B001,8
O013676,2017-11-16,17:14:29,41,B001,6
O013678,2022-03-02,14:36:15,13,B001,4
O013681,2023-07-22,12:08:03,7,B001,5
O013682,2021-06-23,09:18:59,9,B001,1
O013689,2019-10-21,08:48:30,26,B001,9
O013690,2013-10-27,16:47:37,50,B001,9
O013691,2024-06-15,11:50:57,23,B001,5
O013692,2024-11-21,18:41:41,7,B001,4
O013696,2006-04-05,06:44:37,4,B001,1
O013698,2013-09-19,12:42:51,5,B001,5
O013699,2019-06-08,12:20:13,50,B001,10
O013702,2022-09-04,14:28:34,49,B001,9
O013704,2006-11-08,16:56:57,1,B001,2
O013705,2021-12-01,09:54:38,10,B001,3
O013714,2018-01-26,13:35:11,33,B001,8
O013715,2024-10-22,18:27:08,10,B001,2
O013719,2017-03-20,11:32:53,19,B001,3
O013721,2023-01-13,11:06:30,4,B001,4
O013726,2021-05-31,08:37:50,42,B001,6
O013729,2022-11-05,10:20:42,33,B001,7
O013731,2015-04-30,07:01:44,15,B001,1
O013735,2023-08-13,16:43:50,36,B001,7
O013736,2024-03-26,14:20:58,42,B001,9
O013738,2008-09-02,15:32:55,46,B001,6
O013744,2022-04-13,11:09:32,41,B001,7
O013747,2019-01-13,12:08:28,27,B001,7
O013748,2010-06-04,12:22:38,29,B001,7
O013752,2024-03-09,14:34:39,6,B001,5
O013754,2017-06-01,10:17:04,18,B001,4
O013757,2013-07-01,09:09:39,30,B001,8
O013758,2013-05-04,16:20:36,25,B001,4
O013761,2023-12-14,11:21:42,33,B001,6
O013764,2018-12-14,18:13:18,37,B001,7
O013766,2020-08-11,14:20:41,28,B001,10
O013780,2018-12-14,18:44:14,34,B001,9
O013781,2021-03-08,15:36:03,33,B001,7
O013783,2023-11-03,06:30:32,3,B001,2
O013784,2012-05-04,09:58:36,16,B001,1
O013785,2020-01-15,06:54:05,21,B001,5
O013786,2020-12-14,14:05:22,47,B001,8
O013789,2014-01-26,08:18:30,27,B001,10
O013792,2016-02-22,14:15:31,21,B001,5
O013794,2017-12-14,17:57:13,25,B001,1
O013796,2007-06-11,16:56:37,19,B001,5
O013798,2020-09-05,07:30:36,16,B001,4
O013799,2020-12-07,10:50:27,28,B001,7
O013800,2011-05-16,16:17:37,30,B001,10
O013802,2024-11-27,12:44:37,17,B001,2
O013806,2020-03-04,17:28:18,6,B001,3
O013807,2009-02-01,18:59:28,29,B001,8
O013812,2018-06-24,12:28:56,27,B001,10
O013817,2019-04-16,09:27:19,48,B001,10
O013819,2021-11-02,15:14:58,32,B001,10
O013821,2023-07-29,17:36:03,3,B001,5
O013824,2020-09-15,15:34:12,43,B001,8
O013825,2014-10-18,11:38:26,44,B001,10
O013826,2023-11-03,07:06:29,26,B001,8
O013827,2011-06-30,07:13:10,17,B001,1
O013828,2023-03-30,16:40:28,30,B001,9
O013830,2009-03-06,15:34:32,40,B001,10
O013833,2023-07-29,07:00:59,7,B001,5
O013838,2021-01-20,15:54:27,33,B001,7
O013840,2015-12-12,16:50:49,20,B001,1
O013848,2022-12-09,07:45:56,4,B001,2
O013849,2022-10-10,13:59:26,6,B001,4
O013862,2020-09-18,14:54:05,30,B001,9
O013863,2005-01-29,06:58:41,34,B001,7
O013866,2023-01-23,12:20:21,3,B001,4
O013867,2002-05-27,12:13:53,26,B001,7
O013869,2018-04-25,13:37:24,9,B001,3
O013871,2015-11-11,13:19:16,22,B001,4
O013872,2022-11-19,08:31:32,13,B001,1
O013873,2012-04-04,14:36:33,50,B001,10
O013874,2024-03-05,15:51:51,10,B001,3
O013876,2011-02-19,18:38:14,11,B001,1
O013879,2014-08-20,15:32:51,6,B001,2
O013880,2017-09-05,07:42:53,31,B001,8
O013881,2023-02-10,14:46:43,25,B001,1
O013884,2019-12-11,16:21:05,39,B001,8
O013888,2019-10-01,10:33:31,45,B001,7
O013890,2021-04-08,10:36:50,37,B001,8
O013891,2014-08-12,15:06:27,12,B001,1
O013893,2021-08-20,11:25:45,42,B001,9
O013895,2022-05-31,13:08:26,22,B001,2
O013896,2023-09-04,14:23:07,32,B001,10
O013898,2023-12-21,09:47:17,14,B001,3
O013900,2015-02-23,12:38:05,24,B001,4
O013902,2023-10-27,11:03:16,29,B001,8
O013903,2024-11-13,07:37:47,39,B001,8
O013905,2006-12-04,07:56:57,30,B001,7
O013907,2018-11-28,17:03:30,27,B001,8
O013912,2024-08-28,18:44:54,21,B001,2
O013917,2019-10-16,09:13:20,39,B001,7
O013918,2024-08-15,11:27:09,15,B001,3
O013922,2018-01-15,07:20:51,20,B001,5
O013934,2023-09-27,11:31:38,37,B001,10
O013935,2016-08-23,08:13:23,33,B001,9
O013939,2019-06-05,14:24:48,33,B001,6
O013941,2023-12-15,06:32:09,19,B001,3
O013942,2014-03-17,18:07:56,28,B001,10
O013943,2011-07-31,09:08:01,1,B001,1
O013945,2016-01-13,09:01:37,39,B001,6
O013946,2016-08-16,08:18:58,29,B001,7
O013949,2015-02-06,17:10:42,20,B001,2
O013951,2020-12-11,13:54:12,38,B001,6
O013956,2020-07-08,12:56:33,33,B001,6
O013957,2005-05-23,08:54:32,20,B001,2
O013960,2012-11-07,06:43:26,36,B001,10
O013963,2017-06-30,17:41:57,4,B001,4
O013965,2009-03-04,13:42:04,20,B001,4
O013966,2024-07-16,08:19:14,35,B001,8
O013967,2024-10-10,10:48:42,50,B001,9
O013968,2023-10-30,13:36:19,48,B001,10
O013981,2024-05-28,08:22:53,17,B001,4
O013984,2024-12-11,18:16:16,29,B001,6
O013985,2023-06-08,10:22:00,11,B001,4
O013987,2014-08-14,18:50:40,46,B001,8
O013988,2018-02-07,18:48:43,19,B001,5
O013991,2019-10-27,16:08:02,2,B001,2
O013993,2023-02-01,14:19:21,27,B001,6
O013999,2023-02-09,17:32:31,26,B001,9
O014002,2024-09-02,11:11:37,16,B001,3
O014004,2024-02-25,15:41:18,35,B001,9
O014006,2024-02-12,18:42:26,13,B001,4
O014018,2005-09-10,11:28:09,28,B001,7
O014020,2014-12-24,08:33:06,32,B001,6
O014021,2022-06-09,12:44:46,20,B001,5
O014024,2020-03-20,07:26:16,28,B001,8
O014026,2024-08-29,12:03:58,15,B001,4
O014028,2023-01-18,13:35:18,7,B001,3
O014034,2021-06-06,13:47:02,4,B001,5
O014039,2024-09-21,18:33:57,18,B001,2
O014042,2024-09-27,15:29:10,27,B001,8
O014043,2024-04-24,17:22:27,10,B001,4
O014048,2023-06-02,09:29:37,23,B001,2
O014051,2019-01-08,15:46:13,18,B001,3
O014053,2021-02-04,14:42:23,48,B001,9
O014054,2024-01-09,08:31:34,26,B001,7
O014055,2012-09-06,13:01:02,3,B001,4
O014059,2021-01-02,08:00:12,26,B001,9
O014068,2020-02-20,15:45:31,18,B001,3
O014072,2020-07-22,10:18:01,50,B001,7
O014075,2023-06-18,06:59:40,46,B001,9
O014076,2015-11-27,07:33:29,6,B001,3
O014082,2016-10-07,12:51:03,39,B001,9
O014085,2000-05-20,18:55:04,36,B001,7
O014086,2013-05-27,07:26:14,42,B001,10
O014087,2017-10-10,12:01:05,2,B001,2
O014088,2016-08-27,11:19:29,26,B001,7
O014090,2021-10-23,12:47:03,23,B001,5
O014093,2011-01-15,09:13:15,17,B001,3
O014094,2016-03-10,17:31:18,36,B001,9
O014098,2016-11-15,12:17:09,28,B001,6
O014099,2021-05-10,07:18:28,39,B001,6
O014100,2020-08-31,18:51:17,38,B001,10
O014102,2016-07-05,16:42:01,50,B001,6
O014103,2021-03-01,08:10:40,24,B001,3
O014105,2020-08-18,09:53:40,46,B001,7
O014110,2017-07-29,13:45:07,37,B001,10
O014114,2020-03-05,18:42:58,17,B001,5
O014118,2019-11-18,12:12:08,34,B001,10
O014121,2019-12-10,16:02:37,14,B001,1
O014128,2020-05-11,16:32:29,45,B001,7
O014129,2022-12-12,11:59:53,50,B001,8
O014134,2006-04-25,12:36:33,50,B001,8
O014135,2017-08-22,16:00:10,25,B001,2
O014136,2024-02-18,09:42:31,24,B001,3
O014139,2015-10-26,15:27:02,47,B001,10
O014140,2020-06-10,13:30:43,20,B001,4
O014142,2017-10-08,16:10:29,29,B001,9
O014152,2019-06-22,10:20:43,39,B001,7
O014154,2018-04-01,18:24:56,46,B001,7
O014155,2022-11-17,07:10:36,8,B001,5
O014157,2020-09-13,15:04:23,49,B001,6
O014158,2022-06-12,08:42:44,44,B001,10
O014166,2022-07-15,08:20:11,28,B001,7
O014167,2024-11-02,11:36:42,11,B001,5
O014171,2020-01-02,07:08:17,39,B001,8
O014173,2003-08-16,14:58:00,38,B001,8
O014175,2017-10-19,18:29:21,1,B001,4
O014180,2021-09-19,10:33:28,14,B001,1
O014181,2017-02-25,10:19:01,3,B001,2
O014183,2007-11-09,09:26:10,31,B001,6
O014184,2017-04-06,09:03:14,7,B001,1
O014185,2023-11-06,13:56:37,24,B001,2
O014186,2024-03-12,11:27:44,17,B001,4
O014187,2020-12-09,07:32:41,29,B001,8
O014193,2017-07-15,14:08:52,11,B001,2
O014196,2016-08-26,10:33:55,3,B001,1
O014200,2012-09-03,09:31:03,41,B001,10
O014204,2018-10-23,10:14:01,16,B001,5
O014205,2016-10-24,15:11:54,17,B001,3
O014212,2012-02-16,06:41:26,50,B001,7
O014213,2013-09-19,15:33:41,37,B001,6
O014217,2018-07-01,11:42:17,20,B001,2
O014219,2019-05-15,09:23:10,25,B001,2
O014220,2013-09-20,11:04:15,30,B001,7
O014224,2012-05-16,11:34:55,47,B001,8
O014226,2020-03-12,14:26:14,42,B001,8
O014228,2023-12-05,17:08:40,29,B001,7
O014229,2012-01-12,11:51:20,14,B001,4
O014234,2021-09-09,09:28:22,35,B001,7
O014235,2023-08-09,10:01:46,46,B001,6
O014237,2015-01-09,07:43:02,48,B001,9
O014238,2010-06-05,17:00:06,16,B001,2
O014240,2023-08-27,06:39:23,27,B001,9
O014248,2024-09-15,18:12:14,32,B001,10
O014250,2015-10-22,12:42:09,20,B001,3
O014252,2019-04-03,15:53:18,9,B001,4
O014253,2024-03-12,07:15:49,16,B001,2
O014257,2023-10-19,10:46:24,36,B001,10
O014259,2022-05-09,14:20:26,25,B001,1
O014260,2024-03-27,12:59:30,30,B001,6
O014263,2013-10-15,08:51:39,48,B001,10
O014266,2020-04-19,14:09:39,26,B001,6
O014268,2021-07-11,13:47:53,16,B001,3
O014271,2016-01-22,09:26:45,13,B001,5
O014273,2002-04-07,07:57:04,14,B001,2
O014274,2022-02-22,06:48:52,48,B001,9
O014276,2024-05-27,08:05:10,25,B001,2
O014279,2024-09-18,14:00:14,32,B001,6
O014284,2018-07-16,14:47:34,48,B001,8
O014285,2014-05-27,08:29:15,46,B001,7
O014286,2001-08-29,07:55:15,38,B001,6
O014287,2017-08-18,14:47:08,18,B001,5
O014288,2016-12-04,14:47:55,35,B001,7
O014291,2020-02-29,07:51:15,22,B001,4
O014296,2022-06-26,15:31:34,3,B001,2
O014298,2024-09-10,16:57:38,26,B001,10
O014301,2007-01-17,13:55:19,10,B001,4
O014306,2022-02-25,15:22:04,36,B001,6
O014308,2019-08-16,14:31:36,9,B001,4
O014317,2023-02-09,12:03:44,12,B001,4
O014323,2023-07-05,09:44:45,41,B001,7
O014326,2023-06-01,15:24:54,23,B001,1
O014327,2022-05-08,16:57:51,44,B001,6
O014328,2015-10-01,18:36:41,22,B001,5
O014329,2022-01-15,13:33:54,42,B001,10
O014333,2016-09-05,15:27:36,36,B001,8
O014338,2024-08-03,12:22:19,38,B001,8
O014343,2023-04-10,11:29:50,7,B001,4
O014344,2024-06-10,17:07:08,29,B001,6
O014348,2015-02-18,13:09:05,35,B001,7
O014354,2015-08-05,10:17:48,29,B001,7
O014355,2019-09-13,15:21:05,45,B001,8
O014357,2022-06-27,10:45:28,21,B001,5
O014359,2023-12-16,12:23:19,5,B001,3
O014361,2024-06-02,10:52:47,47,B001,7
O014364,2011-10-13,15:34:59,2,B001,4
O014365,2024-01-21,07:21:43,7,B001,3
O014371,2006-01-04,08:53:48,28,B001,7
O014379,2017-05-16,07:40:00,37,B001,10
O014380,2012-10-08,17:08:05,2,B001,1
O014384,2019-09-05,15:58:54,28,B001,9
O014385,2024-07-15,08:20:08,14,B001,2
O014387,2024-01-13,06:30:18,46,B001,9
O014388,2024-06-02,08:40:29,8,B001,2
O014390,2003-07-31,18:54:46,43,B001,6
O014397,2005-09-18,12:55:42,2,B001,3
O014399,2023-11-18,09:26:00,2,B001,1
O014401,2022-05-03,18:06:01,2,B001,2
O014409,2013-08-03,11:28:16,38,B001,8
O014410,2023-09-11,10:14:26,25,B001,3
O014411,2007-11-28,12:33:13,24,B001,1
O014413,2021-05-12,14:54:44,11,B001,2
O014429,2020-02-11,15:43:20,31,B001,10
O014433,2016-03-10,12:39:51,25,B001,2
O014434,2017-08-03,14:36:40,27,B001,10
O014435,2007-01-27,10:45:07,17,B001,1
O014437,2018-09-23,14:03:55,34,B001,8
O014440,2023-12-08,14:06:43,40,B001,9
O014441,2024-08-10,16:43:09,13,B001,1
O014445,2024-10-05,18:01:39,44,B001,10
O014447,2023-01-31,08:56:16,25,B001,1
O014450,2007-02-16,06:37:47,24,B001,3
O014456,2024-08-19,15:29:21,45,B001,6
O014457,2014-11-19,08:29:11,2,B001,1
O014458,2018-06-24,16:15:24,28,B001,10
O014460,2013-03-07,09:02:17,46,B001,6
O014461,2020-10-01,11:32:43,44,B001,8
O014462,2000-11-09,07:54:47,11,B001,3
O014468,2011-12-02,11:49:38,34,B001,10
O014472,2021-06-04,11:44:41,50,B001,7
O014476,2018-09-17,12:47:15,9,B001,1
O014478,2017-03-20,17:40:40,2,B001,3
O014481,2019-05-25,09:50:32,12,B001,3
O014484,2012-09-15,17:15:53,7,B001,5
O014488,2023-11-23,13:08:23,29,B001,8
O014489,2021-04-07,17:26:05,42,B001,7
O014490,2020-01-18,17:57:50,47,B001,8
O014491,2018-01-13,13:39:01,21,B001,5
O014494,2021-09-26,07:03:17,16,B001,3
O014495,2012-11-17,10:44:29,16,B001,5
O014496,2022-08-27,13:26:49,5,B001,1
O014499,2022-02-11,15:04:20,32,B001,6
O014500,2020-12-28,18:38:55,26,B001,6
O014501,2020-04-07,18:55:02,42,B001,6
O014502,2023-04-16,11:49:00,47,B001,7
O014504,2023-09-24,18:42:27,26,B001,10
O014505,2024-09-02,15:25:56,35,B001,10
O014506,2011-10-15,15:20:39,21,B001,5
O014509,2024-04-07,10:06:33,9,B001,5
O014510,2016-05-03,12:52:03,3,B001,3
O014511,2023-10-02,08:57:24,16,B001,1
O014512,2022-10-01,12:23:35,42,B001,10
O014513,2011-07-27,14:52:46,7,B001,5
O014514,2019-10-31,14:16:49,5,B001,1
O014515,2017-09-25,11:01:33,23,B001,2
O014519,2020-10-31,13:48:53,29,B001,7
O014521,2008-12-05,08:48:23,41,B001,8
O014525,2018-10-07,09:30:30,6,B001,1
O014528,2018-05-24,18:03:29,16,B001,1
O014529,2021-02-13,10:34:56,37,B001,10
O014530,2009-09-27,07:52:05,21,B001,3
O014534,2020-09-06,13:09:41,9,B001,5
O014538,2024-01-08,10:12:54,28,B001,9
O014539,2024-11-26,17:42:16,10,B001,3
O014540,2005-04-07,15:25:22,10,B001,4
O014545,2024-10-23,13:36:57,25,B001,1
O014550,2017-03-20,17:45:09,26,B001,9
O014558,2016-05-02,16:25:44,40,B001,8
O014566,2022-02-08,09:07:50,42,B001,6
O014569,2022-03-31,15:03:33,10,B001,3
O014572,2013-11-14,10:58:22,37,B001,8
O014574,2021-09-25,10:13:04,47,B001,7
O014578,2016-04-17,18:21:56,29,B001,7
O014582,2024-12-05,07:30:09,14,B001,5
O014592,2024-01-19,17:06:46,29,B001,8
O014594,2020-02-06,15:38:41,42,B001,10
O014600,2024-04-06,10:38:23,31,B001,9
O014602,2021-12-02,11:16:44,38,B001,6
O014605,2012-02-24,12:37:52,28,B001,6
O014613,2024-10-09,10:44:26,32,B001,9
O014618,2023-03-05,14:07:40,41,B001,6
O014621,2015-06-14,13:08:59,21,B001,2
O014622,2020-07-01,13:23:24,27,B001,9
O014625,2016-09-24,12:25:23,14,B001,1
O014627,2021-08-07,12:59:31,45,B001,6
O014628,2021-08-13,10:24:43,5,B001,2
O014629,2024-11-30,06:45:02,12,B001,3
O014631,2014-09-06,14:54:35,42,B001,9
O014633,2024-04-22,15:26:14,8,B001,5
O014638,2017-01-30,08:57:49,20,B001,5
O014639,2024-02-07,15:11:13,50,B001,6
O014640,2011-09-19,06:41:58,41,B001,10
O014644,2018-05-02,06:59:24,45,B001,9
O014649,2019-04-22,12:07:21,25,B001,3
O014654,2016-05-09,09:53:39,35,B001,10
O014657,2024-06-20,15:55:18,14,B001,5
O014664,2008-02-24,10:09:09,49,B001,6
O014665,2021-10-23,10:39:38,6,B001,2
O014667,2016-10-19,18:26:58,38,B001,8
O014668,2001-10-30,15:50:25,28,B001,6
O014669,2016-08-11,06:31:49,15,B001,3
O014670,2021-02-12,07:47:38,20,B001,2
O014671,2022-09-08,18:09:36,23,B001,1
O014673,2023-11-09,14:31:40,30,B001,10
O014674,2023-09-02,13:34:29,20,B001,4
O014676,2009-10-29,10:53:32,25,B001,2
O014677,2010-07-04,07:20:42,6,B001,2
O014679,2021-12-17,07:04:23,14,B001,4
O014680,2024-06-25,15:58:21,28,B001,9
O014682,2019-04-27,08:10:38,5,B001,5
O014683,2016-06-02,12:44:33,5,B001,3
O014687,2023-09-26,07:09:48,14,B001,1
O014688,2024-02-24,10:47:36,24,B001,2
O014697,2023-06-30,07:02:26,26,B001,7
O014698,2023-05-09,06:50:50,39,B001,6
O014701,2024-09-26,14:51:57,30,B001,7
O014703,2018-04-16,10:06:57,12,B001,1
O014704,2021-12-27,13:12:56,10,B001,3
O014705,2018-12-20,10:58:45,50,B001,9
O014708,2018-02-12,16:43:04,39,B001,7
O014709,2013-12-14,15:44:31,24,B001,5
O014710,2014-09-05,06:44:00,43,B001,7
O014713,2010-12-25,07:26:00,12,B001,1
O014714,2016-07-31,13:26:52,22,B001,5
O014721,2024-06-10,10:33:01,45,B001,8
O014724,2012-12-01,13:10:14,19,B001,3
O014726,2022-06-15,16:56:03,46,B001,8
O014728,2014-04-10,12:28:12,26,B001,6
O014737,2024-04-05,07:30:04,4,B001,1
O014738,2024-07-12,17:47:49,2,B001,5
O014742,2024-02-16,09:41:04,20,B001,1
O014743,2019-12-09,08:55:27,45,B001,7
O014751,2016-03-16,14:10:02,11,B001,5
O014753,2022-10-02,07:12:03,31,B001,6
O014758,2015-02-10,14:51:19,39,B001,7
O014759,2015-02-24,16:56:58,38,B001,9
O014761,2024-01-31,11:13:58,13,B001,5
O014762,2024-04-12,16:11:31,49,B001,7
O014767,2022-12-08,14:23:14,36,B001,6
O014768,2023-12-31,11:14:38,23,B001,5
O014769,2023-01-01,12:57:38,8,B001,5
O014773,2007-01-21,09:41:25,1,B001,3
O014774,2024-11-18,13:12:50,41,B001,7
O014775,2023-12-31,10:21:21,7,B001,1
O014784,2009-04-27,12:11:32,5,B001,5
O014789,2020-02-17,16:30:33,47,B001,9
O014794,2008-08-18,07:33:10,31,B001,9
O014796,2022-07-09,08:42:23,9,B001,5
O014798,2010-08-13,15:41:48,36,B001,6
O014800,2016-03-07,08:33:13,8,B001,1
O014803,2002-07-03,08:52:35,21,B001,3
O014804,2003-01-17,07:40:22,30,B001,8
O014815,2023-11-07,14:56:51,24,B001,3
O014817,2007-12-16,17:38:57,10,B001,4
O014822,2014-10-07,08:01:53,36,B001,6
O014824,2018-06-28,18:03:56,29,B001,7
O014825,2024-10-08,10:52:59,12,B001,2
O014830,2020-07-16,10:43:46,27,B001,6
O014832,2020-07-18,15:43:27,11,B001,2
O014833,2018-08-04,18:51:34,38,B001,7
O014836,2023-06-11,07:08:23,8,B001,4
O014838,2023-10-16,10:17:25,41,B001,8
O014840,2013-12-31,16:19:03,1,B001,1
O014842,2009-06-09,08:24:06,17,B001,4
O014843,2014-08-31,10:16:47,6,B001,3
O014844,2023-06-08,15:01:18,19,B001,2
O014846,2018-12-22,07:40:57,48,B001,8
O014848,2018-06-03,08:21:24,38,B001,9
O014850,2021-12-01,13:10:41,32,B001,6
O014852,2020-11-23,07:29:12,13,B001,5
O014855,2024-07-13,18:14:49,24,B001,2
O014858,2006-07-18,08:35:39,22,B001,2
O014863,2022-05-04,18:31:34,42,B001,10
O014867,2023-05-07,12:31:47,40,B001,6
O014870,2011-11-24,09:58:09,5,B001,3
O014873,2018-12-19,14:39:48,25,B001,2
O014874,2017-04-26,08:48:38,8,B001,1
O014876,2019-04-01,10:33:02,49,B001,10
O014880,2021-10-06,16:28:21,20,B001,2
O014883,2020-11-03,13:30:35,12,B001,4
O014887,2024-01-03,06:59:51,14,B001,3
O014888,2021-12-07,12:10:33,11,B001,3
O014894,2018-03-15,13:05:45,28,B001,7
O014895,2017-10-18,18:38:07,22,B001,5
O014899,2015-08-05,12:45:31,5,B001,3
O014905,2021-09-10,11:36:59,8,B001,3
O014908,2019-01-03,09:28:35,14,B001,3
O014910,2020-02-05,06:43:29,20,B001,3
O014918,2022-09-20,16:55:15,10,B001,1
O014919,2019-02-22,09:20:21,28,B001,10
O014922,2020-06-20,09:39:18,7,B001,3
O014924,2020-05-30,18:20:53,19,B001,3
O014928,2022-08-27,11:40:14,50,B001,7
O014933,2020-08-05,07:11:17,39,B001,7
O014934,2012-05-24,15:28:50,19,B001,3
O014937,2015-02-07,16:00:09,20,B001,1
O014939,2023-04-25,08:45:39,50,B001,9
O014940,2023-09-07,07:00:23,14,B001,3
O014948,2024-07-19,09:21:14,4,B001,1
O014949,2024-03-24,16:36:57,10,B001,1
O014950,2018-08-25,12:59:23,20,B001,1
O014951,2024-10-24,07:34:18,20,B001,2
O014953,2017-05-26,11:03:58,11,B001,4
O014957,2018-07-02,14:59:28,29,B001,10
O014958,2023-09-20,15:34:31,16,B001,3
O014959,2023-02-01,06:44:46,10,B001,5
O014961,2022-04-26,09:19:42,4,B001,2
O014963,2023-11-21,18:55:56,47,B001,10
O014967,2010-07-30,11:52:32,35,B001,7
O014970,2024-02-15,12:48:50,5,B001,5
O014974,2024-06-13,18:34:18,5,B001,5
O014978,2004-10-12,07:53:45,31,B001,6
O014982,2018-01-15,12:58:33,23,B001,1
O014988,2024-06-23,09:55:27,28,B001,7
O014991,2021-12-17,16:59:52,31,B001,9
O014995,2019-12-27,15:37:58,41,B001,10
O014996,2023-08-08,15:15:36,27,B001,6
O015004,2021-02-20,15:52:24,42,B001,7
O015005,2021-09-09,10:12:46,25,B001,4
O015008,2022-10-14,16:07:40,31,B001,6
