OFORDER_ID,TABLE_NUMBER,EMPLOYEE_ID,EMPLOYEE_RATING,BRANCH_ID
O024087,36,E001621,5,B014
O024090,14,E000131,5,B011
O024091,45,E001303,5,B005
O024098,4,E000037,2,B003
O024101,6,E001297,1,B007
O024108,4,E000872,5,B014
O024110,35,E000739,4,B003
O024111,3,E001375,5,B009
O024114,6,E001519,5,B014
O024115,24,E001127,3,B003
O024117,26,E000241,1,B014
O024119,50,E001367,5,B015
O024122,38,E000814,2,B001
O024124,24,E000268,5,B011
O024126,13,E000755,5,B004
O024127,29,E000824,5,B004
O024134,36,E000437,3,B004
O024137,14,E000580,2,B012
O024138,25,E000612,5,B012
O024142,11,E001070,5,B015
O024146,14,E000523,5,B010
O024151,6,E001055,4,B014
O024152,14,E000173,4,B002
O024156,27,E001067,2,B004
O024158,6,E001006,4,B010
O024161,35,E000070,2,B006
O024172,8,E000851,4,B010
O024177,22,E000881,5,B006
O024179,33,E000096,5,B011
O024183,25,E000277,5,B011
O024192,48,E000168,1,B006
O024194,21,E000507,5,B008
O024197,32,E001298,5,B008
O024198,42,E001390,5,B010
O024200,12,E000025,2,B012
O024203,34,E001231,2,B006
O024206,37,E000230,5,B010
O024209,44,E001364,3,B012
O024212,12,E000151,5,B004
O024216,13,E000022,5,B011
O024220,40,E000829,5,B003
O024221,8,E001626,5,B009
O024223,9,E000888,5,B014
O024224,30,E001027,3,B005
O024225,17,E000061,3,B008
O024227,34,E001064,5,B008
O024229,29,E000321,5,B011
O024235,6,E000610,4,B010
O024238,38,E000620,3,B008
O024244,33,E001196,5,B005
O024245,8,E000964,5,B008
O024246,31,E000896,5,B010
O024248,47,E001017,5,B011
O024249,27,E000934,5,B006
O024259,45,E000673,4,B008
O024260,18,E000014,2,B002
O024261,37,E000611,5,B015
O024263,33,E000497,3,B009
O024267,7,E001308,1,B010
O024268,32,E000694,5,B013
O024272,17,E000268,3,B011
O024273,19,E001566,4,B013
O024276,23,E000120,5,B012
O024277,49,E000751,3,B001
O024280,22,E001626,5,B009
O024285,44,E000148,4,B003
O024286,40,E001524,4,B013
O024289,40,E001486,5,B001
O024294,21,E000458,5,B001
O024297,28,E000472,5,B006
O024300,15,E000587,2,B014
O024301,44,E000069,5,B007
O024302,15,E000115,4,B013
O024306,44,E000458,1,B001
O024307,39,E000918,2,B015
O024308,25,E001298,5,B008
O024311,39,E000222,5,B006
O024323,44,E000075,5,B009
O024324,12,E000017,4,B003
O024330,42,E000810,5,B008
O024336,3,E001211,5,B008
O024338,27,E000944,5,B003
O024341,2,E000012,5,B001
O024346,47,E000910,1,B008
O024349,37,E000254,5,B009
O024352,21,E000524,1,B015
O024358,1,E001441,2,B004
O024361,29,E000919,4,B004
O024363,18,E000759,5,B006
O024366,48,E001604,1,B005
O024367,8,E001161,1,B009
O024368,46,E001009,5,B006
O024371,21,E000013,4,B002
O024372,4,E001262,2,B001
O024373,47,E001383,5,B009
O024374,15,E001362,5,B004
O024375,16,E001166,4,B002
O024377,50,E000322,2,B005
O024378,1,E001127,3,B003
O024380,4,E000377,1,B012
O024381,26,E001149,5,B003
O024388,26,E001219,5,B010
O024395,11,E001258,5,B013
O024397,38,E000660,5,B013
O024400,13,E001342,1,B004
O024402,13,E001342,3,B004
O024406,23,E000892,2,B008
O024410,38,E001604,1,B005
O024412,13,E001187,3,B001
O024414,22,E000219,4,B001
O024415,30,E000828,5,B002
O024419,42,E000654,5,B015
O024426,11,E001024,5,B007
O024427,3,E001617,5,B013
O024428,25,E000115,5,B013
O024431,32,E000055,5,B009
O024434,10,E000758,1,B009
O024439,19,E001526,5,B011
O024440,41,E000197,5,B010
O024442,22,E000934,5,B006
O024447,36,E000907,5,B015
O024450,10,E000198,5,B013
O024453,13,E000919,4,B004
O024457,18,E000802,3,B013
O024459,4,E001319,5,B011
O024461,31,E000209,5,B006
O024465,25,E000658,5,B009
O024467,1,E000739,5,B003
O024468,37,E000061,5,B008
O024474,42,E000710,5,B008
O024476,48,E001643,5,B013
O024479,44,E000920,3,B005
O024481,11,E000208,1,B015
O024482,2,E000749,5,B011
O024484,43,E000719,5,B005
O024485,12,E000650,5,B010
O024487,28,E000173,5,B002
O024488,13,E001400,5,B013
O024492,49,E000181,5,B009
O024499,24,E001341,5,B005
O024504,14,E000710,5,B008
O024506,1,E001604,5,B005
O024509,17,E001643,5,B013
O024513,24,E000667,5,B012
O024520,29,E001211,5,B008
O024522,5,E000137,5,B012
O024528,32,E001217,5,B015
O024531,40,E001308,5,B010
O024533,24,E001085,5,B008
O024536,46,E000253,5,B014
O024537,24,E000033,5,B006
O024538,43,E000812,2,B008
O024539,39,E001435,5,B007
O024540,48,E000585,2,B011
O024542,29,E000274,5,B008
O024544,40,E000706,4,B005
O024546,21,E001133,5,B001
O024547,45,E001407,5,B004
O024553,44,E001454,5,B013
O024554,24,E000720,5,B005
O024557,49,E001167,5,B006
O024562,13,E000726,5,B005
O024565,38,E000046,5,B011
O024573,15,E001401,4,B010
O024575,26,E000019,1,B014
O024578,19,E001242,5,B001
O024582,24,E000321,5,B011
O024585,45,E001434,5,B011
O024586,16,E000901,5,B005
O024587,18,E001470,5,B004
O024592,4,E000589,2,B002
O024595,47,E000193,2,B004
O024596,47,E000757,5,B014
O024597,36,E000476,2,B009
O024599,12,E001319,5,B011
O024603,16,E001319,2,B011
O024604,5,E000895,5,B007
O024605,46,E000904,5,B004
O024606,27,E001427,5,B012
O024608,41,E000165,5,B007
O024609,29,E001618,5,B003
O024611,41,E000060,5,B006
O024612,12,E000568,4,B005
O024615,34,E000603,2,B007
O024619,24,E000578,4,B006
O024626,43,E001394,5,B013
O024627,40,E000163,5,B012
O024629,42,E001015,5,B007
O024633,2,E000220,5,B007
O024636,3,E001648,5,B006
O024642,20,E000638,2,B009
O024643,9,E000860,5,B015
O024646,34,E001424,5,B013
O024647,16,E000181,1,B009
O024651,35,E000041,2,B010
O024652,3,E000419,2,B002
O024654,15,E000202,3,B013
O024657,12,E001398,5,B005
O024661,13,E000212,1,B012
O024662,38,E000118,5,B006
O024663,5,E000246,5,B008
O024667,26,E001368,1,B004
O024668,2,E000560,5,B002
O024669,43,E000067,2,B004
O024671,29,E001174,3,B010
O024673,22,E001120,5,B007
O024679,42,E000367,1,B011
O024681,32,E001340,5,B009
O024682,22,E001196,4,B005
O024683,42,E001603,5,B012
O024686,23,E001176,5,B006
O024689,26,E001354,2,B013
O024690,7,E000448,5,B001
O024691,33,E000919,1,B004
O024692,47,E001038,5,B007
O024701,3,E001580,5,B014
O024705,40,E000985,2,B005
O024706,8,E001261,5,B012
O024709,27,E001403,4,B010
O024711,32,E000915,5,B002
O024715,24,E000497,1,B009
O024717,14,E000037,2,B003
O024721,1,E001646,1,B013
O024722,35,E000832,4,B014
O024723,15,E000331,5,B012
O024726,9,E001297,2,B007
O024729,50,E000772,5,B004
O024731,18,E000260,5,B014
O024739,39,E001621,5,B014
O024740,42,E000871,5,B001
O024741,17,E000193,5,B004
O024744,40,E000664,5,B002
O024749,32,E000720,5,B005
O024750,48,E000388,5,B008
O024753,27,E000312,3,B013
O024755,26,E000904,5,B004
O024756,49,E000016,5,B006
O024758,7,E000986,1,B001
O024761,27,E000220,1,B007
O024773,23,E001213,5,B008
O024774,35,E001308,5,B010
O024777,9,E001025,5,B015
O024778,46,E001488,5,B008
O024782,50,E000202,4,B013
O024783,5,E001604,3,B005
O024787,18,E000299,5,B009
O024790,21,E001354,1,B013
O024796,19,E000239,5,B013
O024797,44,E001237,1,B005
O024799,5,E000085,5,B015
O024800,49,E001542,5,B015
O024802,5,E001257,5,B003
O024805,8,E001622,5,B009
O024807,45,E001390,2,B010
O024809,42,E000964,3,B008
O024812,24,E000735,5,B004
O024813,24,E000107,4,B012
O024814,27,E001515,2,B002
O024815,15,E001073,5,B004
O024818,1,E001231,5,B006
O024819,34,E000915,1,B002
O024824,31,E001499,5,B002
O024825,21,E000085,5,B015
O024829,13,E000915,3,B002
O024831,24,E000061,1,B008
O024833,39,E000439,5,B003
O024836,26,E001328,4,B002
O024842,37,E000316,5,B001
O024844,34,E000415,5,B014
O024845,46,E000119,1,B015
O024847,42,E000340,5,B007
O024848,8,E001091,1,B009
O024850,19,E000148,2,B003
O024851,33,E000297,2,B013
O024855,28,E001024,5,B007
O024857,3,E000448,1,B001
O024872,12,E000860,2,B015
O024873,13,E000040,1,B001
O024875,23,E001242,5,B001
O024884,2,E001336,3,B011
O024887,10,E001149,1,B003
O024903,18,E000946,5,B007
O024904,25,E000031,5,B007
O024906,39,E001632,4,B001
O024907,4,E000167,5,B001
O024909,26,E001027,5,B005
O024922,40,E000585,1,B011
O024923,42,E000532,5,B001
O024925,30,E000003,5,B002
O024928,5,E001093,2,B002
O024935,50,E001308,5,B010
O024937,7,E000820,5,B012
O024941,8,E000894,1,B003
O024942,7,E000173,5,B002
O024953,33,E000584,5,B004
O024954,2,E000252,2,B011
O024958,46,E000061,3,B008
O024965,19,E000608,1,B012
O024966,9,E000670,1,B003
O024968,47,E000420,5,B002
O024970,44,E001352,4,B002
O024972,49,E000708,5,B007
O024977,1,E001309,5,B008
O024979,22,E000343,4,B007
O024980,9,E000372,5,B004
O024981,26,E000854,5,B005
O024983,42,E000431,5,B007
O024988,33,E001615,5,B002
O024989,42,E000263,2,B008
O024991,50,E001340,5,B009
O024994,19,E000433,5,B003
O024997,9,E001480,5,B014
O024998,27,E001372,4,B015
O025002,39,E001434,5,B011
O025004,27,E001526,4,B011
O025005,44,E001012,1,B006
O025006,31,E000020,3,B011
O025008,1,E000074,5,B014
O025013,8,E000967,2,B006
O025016,23,E000564,5,B004
O025018,9,E001306,5,B015
O025019,7,E000693,4,B003
O025020,40,E001300,5,B013
O025021,11,E000417,5,B004
O025022,34,E001120,3,B007
O025025,7,E001628,5,B013
O025028,31,E000098,2,B012
O025032,18,E001199,5,B012
O025033,26,E000254,5,B009
O025036,19,E001352,5,B002
O025038,33,E001289,5,B012
O025039,35,E000987,5,B007
O025042,34,E001071,5,B015
O025043,50,E000954,5,B011
O025044,26,E001149,5,B003
O025050,15,E000888,3,B014
O025051,47,E000436,5,B005
O025053,1,E001159,5,B001
O025054,47,E000331,5,B012
O025055,18,E000863,4,B011
O025056,20,E001511,3,B015
O025057,46,E000295,4,B003
O025058,12,E001372,5,B015
O025060,48,E001252,5,B015
O025070,11,E001508,5,B012
O025075,35,E000446,4,B006
O025082,2,E000855,5,B002
O025084,12,E000254,5,B009
O025085,50,E000237,5,B004
O025089,2,E000666,5,B007
O025093,48,E000463,5,B015
O025104,15,E000387,5,B011
O025112,36,E001568,5,B013
O025114,50,E001263,4,B011
O025116,33,E000190,4,B003
O025119,39,E000916,5,B011
O025120,50,E000164,5,B001
O025123,6,E000408,5,B013
O025125,30,E001394,4,B013
O025131,44,E000900,5,B010
O025133,4,E000458,5,B001
O025146,22,E000464,5,B014
O025151,5,E000316,4,B001
O025157,40,E000204,5,B010
O025164,33,E001407,1,B004
O025166,24,E001246,3,B006
O025173,45,E000593,5,B015
O025179,36,E000415,5,B014
O025180,43,E001366,5,B009
O025183,3,E000848,4,B006
O025184,25,E000097,5,B008
O025188,33,E000868,5,B007
O025191,7,E000434,5,B008
O025193,11,E001553,1,B008
O025198,6,E000973,5,B014
O025208,39,E001547,5,B007
O025209,49,E000211,5,B005
O025211,17,E000025,5,B012
O025216,46,E000298,1,B012
O025220,50,E001017,2,B011
O025221,10,E000588,3,B010
O025222,21,E001358,5,B006
O025223,48,E000490,4,B003
O025224,6,E001510,5,B012
O025229,13,E000735,5,B004
O025231,41,E001401,4,B010
O025234,41,E001519,4,B014
O025243,15,E000388,5,B008
O025246,32,E000755,5,B004
O025251,9,E001457,5,B011
O025254,22,E001448,5,B003
O025255,40,E000770,5,B007
O025259,23,E000131,5,B011
O025262,39,E000867,3,B002
O025267,31,E001556,5,B003
O025268,23,E001493,5,B012
O025271,45,E001322,5,B004
O025272,12,E000990,2,B002
O025274,11,E000457,2,B005
O025277,34,E000125,5,B001
O025281,29,E000907,2,B015
O025285,45,E000705,5,B010
O025286,44,E000040,5,B001
O025288,36,E000385,4,B011
O025290,44,E001009,5,B006
O025292,33,E000194,1,B010
O025297,34,E001457,3,B011
O025300,19,E000235,3,B014
O025305,20,E001317,5,B009
O025306,38,E000107,5,B012
O025311,22,E001603,4,B012
O025316,29,E000197,5,B010
O025318,5,E001008,5,B005
O025321,41,E000356,4,B003
O025323,20,E001127,5,B003
O025324,41,E001177,5,B007
O025331,10,E000054,4,B015
O025332,40,E001298,5,B008
O025341,31,E001600,5,B005
O025347,5,E000023,5,B002
O025351,10,E001230,4,B001
O025354,21,E000736,5,B014
O025359,24,E000005,5,B011
O025360,47,E000483,5,B009
O025361,10,E000231,5,B002
O025363,50,E001013,5,B014
O025365,25,E000054,5,B015
O025366,19,E000200,5,B015
O025367,3,E000563,5,B012
O025372,24,E001565,5,B014
O025376,29,E000411,2,B011
O025379,28,E001231,3,B006
O025380,29,E001578,5,B007
O025384,22,E001364,5,B012
O025385,19,E001403,5,B010
O025386,31,E000379,4,B013
O025389,10,E000354,5,B006
O025391,17,E000863,5,B011
O025395,26,E000986,5,B001
O025398,36,E001323,4,B008
O025405,39,E001247,5,B010
O025411,1,E000219,1,B001
O025414,31,E000304,5,B011
O025417,27,E001364,5,B012
O025420,16,E000346,5,B007
O025421,21,E000124,5,B015
O025426,17,E000137,5,B012
O025428,6,E001073,5,B004
O025430,22,E000861,2,B001
O025431,30,E000285,5,B009
O025432,12,E000282,1,B010
O025436,37,E001420,4,B004
O025438,6,E000274,5,B008
O025442,39,E000315,3,B012
O025443,27,E001301,3,B003
O025445,49,E000595,5,B004
O025454,4,E000833,5,B004
O025461,21,E000610,1,B010
O025465,13,E000624,5,B010
O025466,7,E000426,5,B014
O025467,41,E000868,5,B007
O025468,24,E001154,3,B014
O025469,49,E000126,5,B009
O025475,15,E000618,5,B015
O025477,24,E000061,2,B008
O025482,16,E001311,5,B001
O025485,33,E000281,5,B012
O025486,37,E001009,5,B006
O025487,24,E001071,5,B015
O025488,37,E000913,2,B004
O025490,27,E000656,5,B012
O025496,9,E000033,1,B006
O025507,50,E000254,2,B009
O025509,44,E001595,5,B008
O025514,44,E001189,5,B010
O025515,37,E001209,5,B005
O025522,43,E000169,5,B007
O025526,38,E000434,5,B008
O025527,26,E000868,5,B007
O025532,42,E001402,5,B007
O025533,39,E001314,5,B011
O025535,21,E000124,3,B015
O025537,25,E000372,5,B004
O025541,13,E000359,5,B004
O025542,30,E000311,1,B003
O025548,2,E001545,5,B009
O025550,31,E000840,5,B005
O025551,17,E000985,5,B005
O025552,27,E001390,5,B010
O025553,35,E000002,5,B012
O025556,43,E000564,5,B004
O025558,37,E001038,5,B007
O025560,32,E000194,5,B010
O025562,10,E000399,2,B008
O025563,39,E001186,5,B013
O025564,41,E000507,4,B008
O025571,16,E000028,3,B002
O025573,3,E000405,5,B015
O025574,32,E000065,5,B002
O025580,20,E000899,5,B010
O025589,38,E000899,5,B010
O025595,15,E001071,5,B015
O025597,25,E001608,1,B011
O025602,33,E000870,5,B007
O025603,19,E001217,5,B015
O025607,22,E000888,5,B014
O025610,33,E000932,5,B007
O025616,20,E001276,3,B006
O025617,4,E000128,1,B013
O025619,34,E001366,2,B009
O025621,30,E000011,5,B005
O025622,5,E000005,5,B011
O025625,31,E000054,5,B015
O025629,11,E001046,5,B004
O025632,46,E000308,5,B002
O025633,14,E001125,5,B014
O025636,2,E001027,3,B005
O025637,40,E000667,5,B012
O025640,25,E000048,5,B010
O025643,17,E000006,5,B004
O025648,43,E000645,5,B014
O025649,36,E000746,5,B002
O025650,48,E001547,1,B007
O025652,37,E001362,5,B004
O025653,42,E000792,5,B001
O025654,36,E001558,5,B014
O025658,10,E000350,4,B012
O025659,29,E000235,3,B014
O025671,9,E000046,2,B011
O025673,40,E000720,3,B005
O025675,29,E000751,5,B001
O025676,49,E000610,5,B010
O025678,30,E000368,5,B015
O025685,36,E000701,5,B004
O025686,18,E001025,5,B015
O025687,40,E000260,5,B014
O025688,34,E000012,5,B001
O025690,41,E001202,5,B010
O025694,5,E001162,5,B003
O025695,34,E001127,5,B003
O025696,31,E000915,3,B002
O025697,39,E000285,3,B009
O025701,35,E000864,5,B003
O025702,9,E001186,2,B013
O025711,16,E000005,4,B011
O025713,42,E001024,2,B007
O025714,41,E001070,5,B015
O025715,41,E000159,5,B014
O025722,40,E001453,5,B006
O025729,21,E001299,5,B007
O025730,12,E000593,5,B015
O025731,33,E001004,4,B014
O025735,1,E001401,4,B010
O025740,39,E000056,5,B015
O025745,31,E001096,1,B011
O025753,32,E001234,5,B005
O025759,11,E000061,3,B008
O025761,15,E000638,5,B009
O025762,24,E001382,1,B014
O025766,18,E000751,5,B001
O025769,6,E001185,2,B004
O025772,50,E001095,4,B007
O025773,9,E000140,5,B014
O025777,38,E001167,5,B006
O025778,38,E000810,3,B008
O025781,11,E001493,5,B012
O025782,7,E001301,5,B003
O025785,13,E001228,5,B008
O025790,35,E001538,5,B002
O025792,3,E001537,5,B010
O025797,44,E001648,5,B006
O025801,18,E000997,3,B006
O025802,5,E001021,5,B012
O025805,41,E000367,5,B011
O025808,6,E000995,5,B009
O025810,20,E001341,2,B005
O025820,37,E000941,5,B005
O025822,11,E001454,5,B013
O025823,20,E001375,5,B009
O025828,1,E001650,5,B012
O025832,47,E001233,5,B005
O025833,37,E001506,5,B002
O025847,1,E001285,5,B002
O025848,41,E001285,2,B002
O025849,1,E001272,2,B002
O025850,45,E000510,5,B009
O025858,8,E001532,5,B005
O025861,21,E000885,1,B015
O025862,6,E000646,5,B003
O025864,33,E000329,5,B005
O025865,44,E000216,5,B007
O025866,40,E000276,4,B010
O025868,50,E001292,3,B005
O025869,11,E000212,4,B012
O025871,22,E000780,2,B003
O025875,43,E001231,5,B006
O025876,3,E000616,2,B001
O025880,30,E001425,5,B015
O025884,9,E001496,2,B013
O025886,10,E001626,1,B009
O025888,25,E001401,4,B010
O025889,15,E001403,2,B010
O025890,43,E001372,5,B015
O025891,38,E001453,5,B006
O025903,45,E001488,5,B008
O025907,32,E000057,2,B015
O025908,2,E001182,3,B014
O025909,30,E001379,5,B013
O025913,23,E001079,5,B014
O025916,30,E000432,3,B010
O025921,3,E000276,5,B010
O025925,38,E000570,5,B009
O025926,48,E000340,5,B007
O025929,17,E001024,3,B007
O025931,34,E001291,5,B015
O025933,29,E000558,3,B013
O025935,5,E001091,1,B009
O025937,33,E001434,4,B011
O025943,41,E001282,5,B001
O025946,13,E000992,5,B003
O025947,30,E000597,5,B008
O025950,50,E001453,5,B006
O025951,7,E000239,4,B013
O025956,35,E000032,4,B005
O025959,40,E000443,5,B001
O025960,29,E000614,5,B007
O025961,48,E001279,5,B012
O025963,18,E000871,5,B001
O025967,38,E000325,5,B013
O025968,5,E000701,4,B004
O025969,15,E001215,5,B008
O025970,13,E001127,5,B003
O025971,18,E000686,3,B015
O025973,41,E001604,5,B005
O025976,11,E000225,3,B001
O025978,24,E000983,2,B010
O025982,18,E000432,5,B010
O025989,30,E001023,5,B013
O025995,9,E000315,3,B012
O025998,29,E000867,5,B002
O026000,14,E001490,5,B011
O026009,41,E000356,1,B003
O026019,9,E000235,1,B014
O026025,31,E001482,5,B015
O026027,40,E001162,5,B003
O026031,12,E001390,5,B010
O026038,33,E000350,5,B012
O026039,19,E000925,5,B002
O026041,6,E000115,5,B013
O026042,38,E001072,5,B002
O026044,29,E001386,2,B014
O026050,20,E000510,3,B009
O026053,48,E000948,5,B004
O026055,26,E000020,5,B011
O026056,1,E000204,5,B010
O026060,31,E000134,3,B008
O026065,17,E000407,2,B015
O026067,21,E001006,1,B010
O026068,29,E000638,5,B009
O026070,28,E000012,5,B001
O026071,45,E000060,4,B006
O026075,17,E000986,5,B001
O026076,41,E000253,4,B014
O026079,28,E000612,3,B012
O026080,1,E001247,5,B010
O026085,18,E000285,5,B009
O026093,33,E001354,5,B013
O026094,21,E000697,4,B007
O026115,42,E001212,5,B004
O026118,28,E000124,4,B015
O026119,28,E000751,5,B001
O026127,28,E000660,4,B013
O026133,19,E001019,5,B003
O026137,9,E000060,3,B006
O026143,47,E001112,3,B003
O026153,40,E000448,3,B001
O026157,46,E001322,5,B004
O026164,20,E000179,5,B003
O026165,40,E000567,5,B006
O026168,17,E000263,3,B008
O026169,13,E001621,5,B014
O026171,1,E000906,2,B006
O026175,16,E000077,5,B003
O026180,41,E000985,3,B005
O026186,12,E001578,5,B007
O026187,29,E001489,4,B001
O026188,35,E000272,5,B009
O026190,34,E000656,3,B012
O026192,39,E000796,3,B003
O026194,30,E000524,4,B015
O026199,15,E001070,5,B015
O026201,2,E001489,5,B001
O026206,4,E000291,5,B009
O026208,32,E000932,5,B007
O026212,37,E000235,5,B014
O026213,34,E000966,5,B012
O026220,12,E000563,5,B012
O026221,37,E000703,5,B007
O026222,28,E000993,3,B001
O026223,16,E000849,5,B015
O026228,40,E001461,5,B003
O026233,6,E000997,5,B006
O026235,50,E000706,5,B005
O026236,14,E001543,5,B001
O026240,7,E000004,5,B003
O026244,39,E000824,2,B004
O026253,37,E000646,3,B003
O026259,26,E001352,5,B002
O026261,44,E001391,3,B014
O026265,6,E000503,1,B010
O026267,2,E000521,3,B005
O026268,48,E000138,1,B007
O026272,14,E001373,5,B006
O026275,35,E000862,5,B009
O026278,24,E000501,5,B005
O026279,39,E001362,4,B004
O026280,34,E001625,5,B008
O026286,2,E001497,5,B001
O026292,6,E000507,5,B008
O026297,38,E001322,4,B004
O026300,23,E001467,5,B006
O026301,44,E000986,3,B001
O026302,10,E000613,4,B008
O026303,12,E000937,4,B009
O026305,23,E001390,3,B010
O026325,33,E001339,5,B011
O026326,22,E000464,4,B014
O026328,1,E001046,3,B004
O026330,45,E001288,3,B008
O026332,37,E001166,5,B002
O026334,40,E000295,5,B003
O026335,17,E001071,1,B015
O026336,28,E001026,5,B008
O026343,25,E000941,5,B005
O026344,44,E000494,5,B013
O026346,14,E000985,1,B005
O026349,37,E000779,5,B001
O026351,49,E001457,5,B011
O026352,35,E000873,5,B008
O026357,10,E000523,2,B010
O026359,1,E000708,5,B007
O026369,6,E001252,5,B015
O026372,24,E000948,1,B004
O026377,19,E001274,5,B001
O026378,46,E000069,5,B007
O026383,3,E000150,5,B005
O026387,22,E000329,5,B005
O026396,19,E001221,5,B008
O026397,2,E001623,4,B015
O026398,45,E001024,5,B007
O026400,1,E001140,5,B006
O026404,48,E000067,5,B004
O026405,24,E000124,5,B015
O026406,26,E000507,3,B008
O026408,7,E000524,5,B015
O026410,26,E000124,3,B015
O026411,16,E000610,5,B010
O026412,36,E000732,5,B015
O026413,16,E001382,5,B014
O026419,33,E001600,5,B005
O026420,19,E000823,5,B010
O026421,48,E000164,2,B001
O026426,26,E000193,5,B004
O026428,26,E001496,2,B013
O026434,33,E000558,5,B013
O026437,8,E001645,5,B010
O026443,36,E000848,5,B006
O026445,9,E000588,5,B010
O026450,20,E000613,2,B008
O026462,46,E000632,1,B005
O026463,26,E001481,2,B010
O026464,50,E000660,5,B013
O026468,8,E000689,3,B010
O026470,47,E000558,5,B013
O026473,37,E000759,5,B006
O026476,24,E000312,4,B013
O026480,12,E000315,5,B012
O026484,8,E000257,2,B001
O026486,27,E001346,2,B014
O026487,33,E001163,5,B005
O026491,30,E000601,5,B009
O026496,13,E001019,5,B003
O026497,49,E000510,5,B009
O026504,37,E001019,5,B003
O026507,4,E000098,5,B012
O026508,18,E000137,5,B012
O026511,21,E000661,5,B013
O026512,34,E000561,5,B002
O026513,25,E001398,1,B005
O026515,34,E001215,5,B008
O026518,42,E000268,5,B011
O026520,24,E001115,5,B002
O026522,50,E000372,5,B004
O026526,13,E000172,2,B013
O026528,31,E000942,2,B012
O026531,47,E000448,5,B001
O026537,35,E001030,5,B013
O026539,45,E000830,1,B006
O026544,39,E001284,5,B005
O026546,33,E001425,4,B015
O026549,3,E001611,1,B004
O026550,5,E001454,5,B013
O026555,8,E001365,5,B008
O026559,18,E000081,1,B015
O026571,30,E000046,2,B011
O026573,30,E001647,2,B007
O026580,15,E000329,5,B005
O026582,16,E001582,5,B010
O026584,42,E000935,5,B014
O026585,44,E000762,2,B001
O026586,40,E000419,5,B002
O026588,40,E000563,5,B012
O026589,10,E001622,5,B009
O026592,47,E001402,2,B007
O026593,40,E000098,5,B012
