ORDER_ID,DISH_ID,QUANTITY
O005070,D142,9
O005071,D007,6
O005072,D014,10
O005073,D137,8
O005074,D047,2
O005075,D002,6
O005076,D179,3
O005077,D153,10
O005078,D098,9
O005079,D131,6
O005080,D032,3
O005081,D192,1
O005082,D081,1
O005083,D098,4
O005084,D008,9
O005085,D142,10
O005086,D136,6
O005087,D157,7
O005088,D027,9
O005089,D162,10
O005090,D159,3
O005091,D032,10
O005092,D015,10
O005093,D056,4
O005094,D018,8
O005095,D089,2
O005096,D023,10
O005097,D084,4
O005098,D144,9
O005099,D174,4
O005100,D040,7
O005101,D031,8
O005102,D188,5
O005103,D113,6
O005104,D016,1
O005105,D002,2
O005106,D024,10
O005107,D061,6
O005108,D149,8
O005109,D104,6
O005110,D120,3
O005111,D184,6
O005112,D149,5
O005113,D098,2
O005114,D008,1
O005115,D135,2
O005116,D088,1
O005117,D073,10
O005118,D147,1
O005119,D192,9
O005120,D069,10
O005121,D010,9
O005122,D077,7
O005123,D180,6
O005124,D114,6
O005125,D038,5
O005126,D178,1
O005127,D197,4
O005128,D157,4
O005129,D003,5
O005130,D030,7
O005131,D055,7
O005132,D038,5
O005133,D022,10
O005134,D197,2
O005135,D008,6
O005136,D109,9
O005137,D064,1
O005138,D189,7
O005139,D154,7
O005140,D018,5
O005141,D112,9
O005142,D106,10
O005143,D029,5
O005144,D006,6
O005145,D011,8
O005146,D053,7
O005147,D007,4
O005148,D074,8
O005149,D185,8
O005150,D094,8
O005151,D024,9
O005152,D126,6
O005153,D110,6
O005154,D133,8
O005155,D181,7
O005156,D030,5
O005157,D107,3
O005158,D013,2
O005159,D050,1
O005160,D144,6
O005161,D037,6
O005162,D186,3
O005163,D047,3
O005164,D106,5
O005165,D140,9
O005166,D192,6
O005167,D001,1
O005168,D109,7
O005169,D053,3
O005170,D039,9
O005171,D118,5
O005172,D110,9
O005173,D139,6
O005174,D190,10
O005175,D140,1
O005176,D105,4
O005177,D177,2
O005178,D101,4
O005179,D040,2
O005180,D154,10
O005181,D056,4
O005182,D178,1
O005183,D109,3
O005184,D180,10
O005185,D014,4
O005186,D179,5
O005187,D113,6
O005188,D012,1
O005189,D093,2
O005190,D145,5
O005191,D068,5
O005192,D074,1
O005193,D001,6
O005194,D191,4
O005195,D105,2
O005196,D080,5
O005197,D091,1
O005198,D031,4
O005199,D194,7
O005200,D127,9
O005201,D170,5
O005202,D011,2
O005203,D001,3
O005204,D120,6
O005205,D168,9
O005206,D098,10
O005207,D141,4
O005208,D173,4
O005209,D130,9
O005210,D131,9
O005211,D190,10
O005212,D172,6
O005213,D181,4
O005214,D069,10
O005215,D199,2
O005216,D028,2
O005217,D039,1
O005218,D006,6
O005219,D100,4
O005220,D141,5
O005221,D053,6
O005222,D111,10
O005223,D116,6
O005224,D154,8
O005225,D151,2
O005226,D036,5
O005227,D113,10
O005228,D072,4
O005229,D040,10
O005230,D029,5
O005231,D077,3
O005232,D180,8
O005233,D158,6
O005234,D032,1
O005235,D063,6
O005236,D193,8
O005237,D010,5
O005238,D132,2
O005239,D145,1
O005240,D082,8
O005241,D024,2
O005242,D084,8
O005243,D073,8
O005244,D112,4
O005245,D006,4
O005246,D010,9
O005247,D078,3
O005248,D162,8
O005249,D193,2
O005250,D018,5
O005251,D032,6
O005252,D139,2
O005253,D037,2
O005254,D130,1
O005255,D106,5
O005256,D005,10
O005257,D099,10
O005258,D084,8
O005259,D019,6
O005260,D057,4
O005261,D135,4
O005262,D110,5
O005263,D140,1
O005264,D047,7
O005265,D194,10
O005266,D185,7
O005267,D024,10
O005268,D019,3
O005269,D128,2
O005270,D162,1
O005271,D187,5
O005272,D059,7
O005273,D027,4
O005274,D053,10
O005275,D030,7
O005276,D094,6
O005277,D054,10
O005278,D195,5
O005279,D017,1
O005280,D012,7
O005281,D020,7
O005282,D036,6
O005283,D126,8
O005284,D109,5
O005285,D163,2
O005286,D066,7
O005287,D186,5
O005288,D083,8
O005289,D116,10
O005290,D055,10
O005291,D145,5
O005292,D118,7
O005293,D131,3
O005294,D075,1
O005295,D081,7
O005296,D105,9
O005297,D037,8
O005298,D063,3
O005299,D050,1
O005300,D169,5
O005301,D155,2
O005302,D025,9
O005303,D163,8
O005304,D091,4
O005305,D035,5
O005306,D068,1
O005307,D143,10
O005308,D063,9
O005309,D057,6
O005310,D151,4
O005311,D081,1
O005312,D104,8
O005313,D105,2
O005314,D131,3
O005315,D146,5
O005316,D105,10
O005317,D199,10
O005318,D092,10
O005319,D125,8
O005320,D108,9
O005321,D019,1
O005322,D009,2
O005323,D182,5
O005324,D010,5
O005325,D072,2
O005326,D120,1
O005327,D035,7
O005328,D077,1
O005329,D008,6
O005330,D178,9
O005331,D111,3
O005332,D020,4
O005333,D092,2
O005334,D030,4
O005335,D114,1
O005336,D173,5
O005337,D109,10
O005338,D117,5
O005339,D181,8
O005340,D035,1
O005341,D007,10
O005342,D014,8
O005343,D163,2
O005344,D147,6
O005345,D179,10
O005346,D199,6
O005347,D081,3
O005348,D058,8
O005349,D090,10
O005350,D066,7
O005351,D100,1
O005352,D047,2
O005353,D089,3
O005354,D063,9
O005355,D031,6
O005356,D103,3
O005357,D064,9
O005358,D034,2
O005359,D004,7
O005360,D001,6
O005361,D098,4
O005362,D059,8
O005363,D114,10
O005364,D014,2
O005365,D193,5
O005366,D118,9
O005367,D134,5
O005368,D012,1
O005369,D194,6
O005370,D175,4
O005371,D100,3
O005372,D117,4
O005373,D155,7
O005374,D078,3
O005375,D187,4
O005376,D090,7
O005377,D054,9
O005378,D067,7
O005379,D138,6
O005380,D029,9
O005381,D095,9
O005382,D064,1
O005383,D057,3
O005384,D027,10
O005385,D184,8
O005386,D187,10
O005387,D077,6
O005388,D166,8
O005389,D109,8
O005390,D193,6
O005391,D005,8
O005392,D004,1
O005393,D013,8
O005394,D151,3
O005395,D070,1
O005396,D032,4
O005397,D191,3
O005398,D038,5
O005399,D097,1
O005400,D180,9
O005401,D103,3
O005402,D198,6
O005403,D127,4
O005404,D032,6
O005405,D033,8
O005406,D001,2
O005407,D050,3
O005408,D024,10
O005409,D108,10
O005410,D161,10
O005411,D063,9
O005412,D177,9
O005413,D127,2
O005414,D146,4
O005415,D132,10
O005416,D070,4
O005417,D076,7
O005418,D021,10
O005419,D169,1
O005420,D036,10
O005421,D197,5
O005422,D146,4
O005423,D128,7
O005424,D198,2
O005425,D053,8
O005426,D083,3
O005427,D003,10
O005428,D092,3
O005429,D120,4
O005430,D192,5
O005431,D104,7
O005432,D016,4
O005433,D076,10
O005434,D023,9
O005435,D189,6
O005436,D098,4
O005437,D188,3
O005438,D087,1
O005439,D094,5
O005440,D141,6
O005441,D014,2
O005442,D071,5
O005443,D051,8
O005444,D009,3
O005445,D120,10
O005446,D140,4
O005447,D080,2
O005448,D190,8
O005449,D148,6
O005450,D153,9
O005451,D125,7
O005452,D024,2
O005453,D046,4
O005454,D088,7
O005455,D148,8
O005456,D070,7
O005457,D027,5
O005458,D173,5
O005459,D141,5
O005460,D152,10
O005461,D144,6
O005462,D001,2
O005463,D097,4
O005464,D187,8
O005465,D183,2
O005466,D169,8
O005467,D154,6
O005468,D017,5
O005469,D104,4
O005470,D137,3
O005471,D146,5
O005472,D141,4
O005473,D183,7
O005474,D029,3
O005475,D076,1
O005476,D196,3
O005477,D086,2
O005478,D166,4
O005479,D191,6
O005480,D038,6
O005481,D108,1
O005482,D097,8
O005483,D005,7
O005484,D111,3
O005485,D030,3
O005486,D103,9
O005487,D075,7
O005488,D100,7
O005489,D101,7
O005490,D101,3
O005491,D156,4
O005492,D115,9
O005493,D067,10
O005494,D078,9
O005495,D100,4
O005496,D093,10
O005497,D022,4
O005498,D127,10
O005499,D196,7
O005500,D116,9
O005501,D132,5
O005502,D081,9
O005503,D035,2
O005504,D059,1
O005505,D087,10
O005506,D042,3
O005507,D114,8
O005508,D114,3
O005509,D045,6
O005510,D020,3
O005511,D068,3
O005512,D145,6
O005513,D116,3
O005514,D101,1
O005515,D071,9
O005516,D091,5
O005517,D035,6
O005518,D110,3
O005519,D147,7
O005520,D016,4
O005521,D198,6
O005522,D109,3
O005523,D186,5
O005524,D042,1
O005525,D072,8
O005526,D074,5
O005527,D138,1
O005528,D074,7
O005529,D087,7
O005530,D195,2
O005531,D196,6
O005532,D165,4
O005533,D056,6
O005534,D031,2
O005535,D051,9
O005536,D090,1
O005537,D057,1
O005538,D181,4
O005539,D002,6
O005540,D182,1
O005541,D080,3
O005542,D148,5
O005543,D173,2
O005544,D040,8
O005545,D033,10
O005546,D130,9
O005547,D100,7
O005548,D189,2
O005549,D107,2
O005550,D033,7
O005551,D038,5
O005552,D047,5
O005553,D089,8
O005554,D190,10
O005555,D146,2
O005556,D021,5
O005557,D031,8
O005558,D148,5
O005559,D108,8
O005560,D183,10
O005561,D061,5
O005562,D118,2
O005563,D184,6
O005564,D184,2
O005565,D169,4
O005566,D029,6
O005567,D037,6
O005568,D093,1
O005569,D099,2
O005570,D118,10
O005571,D022,5
O005572,D159,4
O005573,D018,1
O005574,D062,6
O005575,D065,2
O005576,D193,5
O005577,D107,7
O005578,D168,2
O005579,D193,1
O005580,D141,2
O005581,D153,4
O005582,D018,9
O005583,D032,6
O005584,D177,9
O005585,D057,3
O005586,D106,2
O005587,D197,6
O005588,D181,8
O005589,D185,6
O005590,D151,6
O005591,D056,7
O005592,D004,9
O005593,D145,10
O005594,D158,10
O005595,D095,10
O005596,D003,1
O005597,D168,4
O005598,D087,5
O005599,D175,10
O005600,D140,7
O005601,D009,6
O005602,D069,5
O005603,D188,1
O005604,D147,6
O005605,D007,6
O005606,D154,3
O005607,D141,9
O005608,D101,8
O005609,D029,4
O005610,D081,3
O005611,D057,3
O005612,D134,8
O005613,D183,2
O005614,D053,2
O005615,D144,6
O005616,D107,6
O005617,D128,1
O005618,D047,7
O005619,D035,1
O005620,D082,1
O005621,D069,1
O005622,D199,8
O005623,D044,10
O005624,D066,2
O005625,D169,5
O005626,D034,5
O005627,D161,1
O005628,D156,3
O005629,D160,7
O005630,D066,7
O005631,D019,7
O005632,D020,9
O005633,D154,10
O005634,D105,2
O005635,D099,7
O005636,D085,2
O005637,D175,6
O005638,D050,9
O005639,D046,3
O005640,D160,4
O005641,D116,10
O005642,D152,10
O005643,D113,3
O005644,D184,4
O005645,D036,8
O005646,D178,4
O005647,D198,2
O005648,D174,1
O005649,D081,1
O005650,D164,5
O005651,D081,9
O005652,D017,1
O005653,D131,10
O005654,D192,8
O005655,D183,9
O005656,D003,6
O005657,D143,6
O005658,D018,7
O005659,D011,4
O005660,D165,8
O005661,D014,6
O005662,D056,7
O005663,D094,3
O005664,D129,4
O005665,D173,9
O005666,D095,1
O005667,D140,1
O005668,D141,1
O005669,D024,9
O005670,D024,6
O005671,D061,5
O005672,D077,8
O005673,D065,9
O005674,D047,4
O005675,D135,9
O005676,D153,1
O005677,D045,5
O005678,D078,10
O005679,D111,8
O005680,D037,4
O005681,D003,5
O005682,D129,2
O005683,D053,9
O005684,D140,8
O005685,D080,8
O005686,D130,10
O005687,D039,5
O005688,D080,6
O005689,D062,2
O005690,D042,4
O005691,D036,8
O005692,D131,2
O005693,D149,10
O005694,D102,4
O005695,D024,8
O005696,D185,5
O005697,D047,2
O005698,D047,2
O005699,D140,5
O005700,D063,5
O005701,D005,8
O005702,D198,8
O005703,D028,10
O005704,D137,8
O005705,D106,6
O005706,D097,6
O005707,D054,5
O005708,D199,6
O005709,D105,2
O005710,D173,4
O005711,D016,8
O005712,D156,5
O005713,D151,9
O005714,D023,3
O005715,D174,10
O005716,D002,5
O005717,D044,8
O005718,D111,5
O005719,D057,1
O005720,D157,4
O005721,D037,2
O005722,D040,9
O005723,D180,7
O005724,D137,5
O005725,D044,9
O005726,D138,1
O005727,D001,3
O005728,D146,9
O005729,D047,4
O005730,D050,7
O005731,D030,3
O005732,D195,9
O005733,D030,8
O005734,D056,5
O005735,D170,8
O005736,D012,8
O005737,D080,6
O005738,D148,7
O005739,D158,4
O005740,D014,7
O005741,D042,6
O005742,D069,5
O005743,D137,2
O005744,D004,1
O005745,D105,2
O005746,D098,4
O005747,D037,9
O005748,D177,10
O005749,D033,9
O005750,D032,3
O005751,D029,1
O005752,D198,10
O005753,D054,8
O005754,D024,2
O005755,D107,3
O005756,D065,6
O005757,D136,6
O005758,D080,7
O005759,D193,10
O005760,D065,8
O005761,D015,4
O005762,D108,6
O005763,D063,4
O005764,D061,2
O005765,D035,1
O005766,D147,5
O005767,D046,7
O005768,D147,7
O005769,D073,2
O005770,D018,1
O005771,D175,5
O005772,D047,4
O005773,D117,3
O005774,D046,2
O005775,D127,9
O005776,D116,5
O005777,D082,2
O005778,D185,10
O005779,D183,9
O005780,D024,2
O005781,D004,6
O005782,D062,1
O005783,D195,1
O005784,D177,8
O005785,D073,10
O005786,D027,3
O005787,D100,7
O005788,D028,1
O005789,D083,4
O005790,D131,2
O005791,D089,8
O005792,D076,7
O005793,D007,9
O005794,D097,6
O005795,D033,4
O005796,D199,8
O005797,D047,5
O005798,D003,10
O005799,D031,9
O005800,D183,4
O005801,D020,4
O005802,D085,1
O005803,D058,4
O005804,D183,8
O005805,D042,6
O005806,D178,9
O005807,D067,4
O005808,D057,6
O005809,D017,8
O005810,D193,2
O005811,D023,9
O005812,D011,4
O005813,D143,5
O005814,D042,9
O005815,D056,2
O005816,D010,4
O005817,D190,8
O005818,D011,3
O005819,D072,1
O005820,D134,2
O005821,D118,7
O005822,D161,8
O005823,D093,4
O005824,D154,10
O005825,D041,3
O005826,D154,6
O005827,D144,3
O005828,D037,4
O005829,D003,6
O005830,D098,8
O005831,D086,9
O005832,D120,7
O005833,D011,7
O005834,D097,1
O005835,D029,7
O005836,D078,5
O005837,D070,3
O005838,D050,1
O005839,D138,1
O005840,D071,5
O005841,D066,4
O005842,D039,7
O005843,D141,4
O005844,D059,1
O005845,D198,8
O005846,D086,8
O005847,D001,5
O005848,D003,10
O005849,D127,8
O005850,D141,1
O005851,D157,7
O005852,D094,2
O005853,D016,2
O005854,D003,9
O005855,D008,8
O005856,D177,1
O005857,D090,10
O005858,D185,1
O005859,D178,2
O005860,D099,4
O005861,D067,5
O005862,D004,10
O005863,D047,1
O005864,D142,4
O005865,D039,5
O005866,D132,9
O005867,D056,3
O005868,D194,3
O005869,D001,7
O005870,D081,9
O005871,D038,5
O005872,D015,6
O005873,D199,1
O005874,D112,9
O005875,D085,3
O005876,D151,2
O005877,D021,3
O005878,D098,8
O005879,D181,8
O005880,D092,5
O005881,D125,4
O005882,D015,3
O005883,D139,4
O005884,D183,5
O005885,D094,3
O005886,D002,3
O005887,D098,2
O005888,D047,10
O005889,D033,6
O005890,D111,1
O005891,D146,6
O005892,D013,5
O005893,D187,8
O005894,D098,2
O005895,D184,6
O005896,D146,6
O005897,D068,7
O005898,D059,6
O005899,D140,5
O005900,D196,1
O005901,D171,4
O005902,D089,3
O005903,D093,9
O005904,D073,9
O005905,D073,8
O005906,D152,3
O005907,D162,7
O005908,D186,3
O005909,D011,5
O005910,D002,6
O005911,D042,8
O005912,D087,9
O005913,D180,7
O005914,D017,3
O005915,D168,7
O005916,D014,9
O005917,D072,8
O005918,D146,3
O005919,D194,3
O005920,D162,4
O005921,D007,8
O005922,D064,4
O005923,D111,9
O005924,D168,9
O005925,D051,9
O005926,D094,6
O005927,D146,6
O005928,D179,6
O005929,D065,7
O005930,D027,8
O005931,D009,4
O005932,D018,1
O005933,D170,2
O005934,D037,6
O005935,D058,6
O005936,D143,1
O005937,D109,5
O005938,D061,2
O005939,D120,7
O005940,D108,9
O005941,D001,8
O005942,D162,9
O005943,D160,9
O005944,D144,6
O005945,D066,10
O005946,D132,10
O005947,D040,4
O005948,D117,9
O005949,D009,7
O005950,D196,6
O005951,D051,7
O005952,D149,2
O005953,D184,3
O005954,D111,6
O005955,D078,6
O005956,D011,7
O005957,D157,4
O005958,D112,8
O005959,D170,10
O005960,D117,10
O005961,D140,2
O005962,D092,8
O005963,D004,7
O005964,D046,5
O005965,D033,10
O005966,D039,9
O005967,D050,5
O005968,D169,7
O005969,D020,5
O005970,D125,4
O005971,D044,4
O005972,D012,3
O005973,D156,7
O005974,D046,6
O005975,D054,10
O005976,D159,5
O005977,D182,4
O005978,D163,6
O005979,D038,6
O005980,D067,9
O005981,D108,6
O005982,D056,7
O005983,D010,4
O005984,D030,9
O005985,D138,2
O005986,D087,2
O005987,D054,8
O005988,D179,4
O005989,D129,1
O005990,D022,1
O005991,D171,2
O005992,D058,5
O005993,D012,6
O005994,D067,9
O005995,D062,5
O005996,D127,9
O005997,D002,4
O005998,D114,6
O005999,D106,2
O006000,D003,10
O006001,D190,2
O006002,D106,3
O006003,D068,9
O006004,D133,5
O006005,D134,9
O006006,D170,6
O006007,D199,10
O006008,D047,8
O006009,D076,4
O006010,D012,8
O006011,D191,5
O006012,D169,3
O006013,D126,7
O006014,D162,3
O006015,D071,9
O006016,D196,7
O006017,D196,1
O006018,D022,6
O006019,D051,6
O006020,D009,5
O006021,D032,2
O006022,D188,8
O006023,D177,5
O006024,D035,7
O006025,D021,7
O006026,D185,8
O006027,D175,4
O006028,D129,8
O006029,D172,1
O006030,D017,10
O006031,D078,4
O006032,D078,6
O006033,D083,8
O006034,D100,4
O006035,D015,8
O006036,D137,3
O006037,D019,10
O006038,D074,6
O006039,D078,7
O006040,D116,7
O006041,D053,7
O006042,D001,9
O006043,D141,7
O006044,D055,5
O006045,D101,3
O006046,D042,5
O006047,D180,2
O006048,D161,8
O006049,D192,9
O006050,D198,3
O006051,D138,1
O006052,D059,3
O006053,D046,4
O006054,D013,6
O006055,D153,8
O006056,D147,6
O006057,D168,9
O006058,D110,9
O006059,D056,1
O006060,D192,2
O006061,D041,5
O006062,D041,10
O006063,D194,1
O006064,D186,6
O006065,D165,10
O006066,D156,10
O006067,D175,6
O006068,D005,7
O006069,D086,10
O006070,D137,2
O006071,D015,2
O006072,D035,1
O006073,D030,2
O006074,D167,7
O006075,D116,4
O006076,D084,4
O006077,D029,2
O006078,D102,7
O006079,D143,4
O006080,D008,2
O006081,D160,8
O006082,D155,1
O006083,D021,5
O006084,D147,9
O006085,D199,10
O006086,D108,10
O006087,D174,7
O006088,D050,6
O006089,D072,2
O006090,D158,7
O006091,D069,5
O006092,D175,8
O006093,D001,4
O006094,D044,9
O006095,D188,4
O006096,D066,1
O006097,D055,6
O006098,D179,3
O006099,D090,1
O006100,D148,7
O006101,D098,8
O006102,D018,8
O006103,D058,2
O006104,D145,2
O006105,D178,5
O006106,D108,5
O006107,D138,4
O006108,D036,7
O006109,D163,6
O006110,D018,4
O006111,D182,10
O006112,D180,2
O006113,D095,3
O006114,D075,9
O006115,D031,1
O006116,D090,4
O006117,D164,2
O006118,D159,6
O006119,D031,9
O006120,D054,9
O006121,D198,4
O006122,D011,7
O006123,D116,3
O006124,D187,7
O006125,D138,2
O006126,D085,8
O006127,D116,5
O006128,D136,3
O006129,D144,1
O006130,D181,5
O006131,D006,8
O006132,D089,4
O006133,D004,3
O006134,D168,5
O006135,D003,9
O006136,D128,10
O006137,D151,7
O006138,D115,7
O006139,D154,9
O006140,D185,6
O006141,D021,9
O006142,D095,9
O006143,D191,8
O006144,D169,5
O006145,D054,2
O006146,D010,2
O006147,D057,2
O006148,D035,4
O006149,D175,8
O006150,D029,9
O006151,D113,6
O006152,D066,2
O006153,D117,10
O006154,D025,10
O006155,D107,6
O006156,D111,6
O006157,D145,5
O006158,D018,5
O006159,D076,3
O006160,D037,7
O006161,D071,7
O006162,D074,2
O006163,D057,10
O006164,D066,5
O006165,D187,1
O006166,D051,8
O006167,D069,6
O006168,D114,4
O006169,D190,10
O006170,D125,6
O006171,D146,8
O006172,D042,1
O006173,D167,3
O006174,D022,9
O006175,D184,6
O006176,D189,6
O006177,D038,7
O006178,D068,4
O006179,D025,10
O006180,D146,10
O006181,D197,2
O006182,D190,5
O006183,D002,10
O006184,D034,10
O006185,D154,3
O006186,D088,5
O006187,D151,6
O006188,D045,1
O006189,D022,6
O006190,D111,5
O006191,D031,7
O006192,D161,1
O006193,D167,9
O006194,D073,1
O006195,D146,9
O006196,D106,8
O006197,D114,5
O006198,D082,2
O006199,D172,2
O006200,D083,4
O006201,D009,9
O006202,D154,8
O006203,D130,6
O006204,D112,10
O006205,D059,7
O006206,D034,6
O006207,D088,9
O006208,D127,5
O006209,D068,9
O006210,D199,10
O006211,D146,8
O006212,D179,3
O006213,D151,6
O006214,D161,4
O006215,D099,5
O006216,D142,10
O006217,D094,8
O006218,D064,7
O006219,D009,10
O006220,D087,5
O006221,D135,4
O006222,D073,1
O006223,D003,10
O006224,D091,3
O006225,D047,8
O006226,D073,7
O006227,D018,7
O006228,D188,2
O006229,D172,3
O006230,D185,1
O006231,D116,5
O006232,D069,9
O006233,D172,4
O006234,D005,9
O006235,D059,3
O006236,D078,5
O006237,D093,2
O006238,D112,2
O006239,D182,1
O006240,D126,1
O006241,D102,4
O006242,D132,8
O006243,D014,4
O006244,D156,9
O006245,D058,4
O006246,D148,10
O006247,D095,1
O006248,D185,8
O006249,D011,6
O006250,D044,8
O006251,D010,6
O006252,D187,2
O006253,D098,8
O006254,D190,4
O006255,D155,7
O006256,D170,1
O006257,D140,9
O006258,D020,9
O006259,D081,4
O006260,D118,10
O006261,D098,4
O006262,D177,10
O006263,D077,7
O006264,D102,4
O006265,D065,7
O006266,D116,4
O006267,D191,8
O006268,D023,3
O006269,D025,2
O006270,D050,8
O006271,D022,8
O006272,D157,9
O006273,D017,7
O006274,D066,5
O006275,D188,5
O006276,D067,1
O006277,D166,2
O006278,D151,10
O006279,D102,10
O006280,D046,4
O006281,D065,10
O006282,D066,2
O006283,D143,4
O006284,D105,5
O006285,D015,1
O006286,D095,2
O006287,D106,9
O006288,D064,10
O006289,D110,2
O006290,D144,4
O006291,D037,3
O006292,D149,9
O006293,D073,5
O006294,D051,2
O006295,D061,1
O006296,D186,3
O006297,D056,3
O006298,D130,7
O006299,D017,2
O006300,D092,3
O006301,D145,4
O006302,D198,9
O006303,D167,10
O006304,D020,10
O006305,D012,4
O006306,D077,10
O006307,D144,5
O006308,D156,4
O006309,D022,6
O006310,D151,2
O006311,D077,3
O006312,D193,9
O006313,D164,1
O006314,D157,10
O006315,D187,4
O006316,D133,2
O006317,D158,8
O006318,D054,7
O006319,D087,2
O006320,D159,1
O006321,D021,9
O006322,D142,10
O006323,D067,4
O006324,D185,2
O006325,D057,2
O006326,D044,8
O006327,D166,5
O006328,D105,5
O006329,D002,6
O006330,D195,10
O006331,D188,4
O006332,D182,5
O006333,D107,3
O006334,D148,5
O006335,D070,4
O006336,D050,10
O006337,D001,10
O006338,D135,6
O006339,D101,2
O006340,D012,9
O006341,D100,1
O006342,D133,6
O006343,D083,5
O006344,D130,3
O006345,D090,5
O006346,D120,1
O006347,D183,3
O006348,D047,10
O006349,D039,4
O006350,D159,9
O006351,D188,10
O006352,D098,6
O006353,D129,2
O006354,D050,9
O006355,D082,4
O006356,D182,8
O006357,D101,7
O006358,D105,7
O006359,D051,8
O006360,D193,3
O006361,D143,8
O006362,D138,5
O006363,D080,6
O006364,D030,2
O006365,D069,8
O006366,D078,9
O006367,D148,8
O006368,D085,4
O006369,D166,2
O006370,D189,7
O006371,D070,4
O006372,D077,2
O006373,D063,2
O006374,D178,4
O006375,D147,9
O006376,D015,8
O006377,D194,8
O006378,D017,2
O006379,D074,10
O006380,D116,4
O006381,D004,7
O006382,D031,3
O006383,D030,4
O006384,D151,8
O006385,D028,7
O006386,D162,7
O006387,D099,2
O006388,D013,10
O006389,D149,3
O006390,D078,6
O006391,D146,3
O006392,D173,7
O006393,D090,8
O006394,D192,7
O006395,D142,9
O006396,D072,5
O006397,D067,9
O006398,D014,4
O006399,D109,6
O006400,D029,6
O006401,D034,3
O006402,D190,9
O006403,D165,7
O006404,D101,8
O006405,D073,6
O006406,D111,9
O006407,D004,1
O006408,D136,8
O006409,D128,4
O006410,D059,7
O006411,D140,10
O006412,D135,7
O006413,D023,9
O006414,D105,8
O006415,D088,1
O006416,D181,4
O006417,D160,5
O006418,D170,9
O006419,D185,9
O006420,D089,8
O006421,D188,3
O006422,D105,3
O006423,D063,1
O006424,D075,3
O006425,D068,8
O006426,D030,6
O006427,D097,7
O006428,D094,2
O006429,D088,10
O006430,D164,4
O006431,D042,3
O006432,D147,2
O006433,D008,7
O006434,D191,9
O006435,D184,9
O006436,D152,4
O006437,D006,3
O006438,D109,8
O006439,D057,1
O006440,D087,8
O006441,D149,6
O006442,D184,2
O006443,D113,2
O006444,D087,10
O006445,D105,7
O006446,D199,2
O006447,D051,1
O006448,D047,10
O006449,D087,8
O006450,D050,6
O006451,D156,7
O006452,D097,2
O006453,D198,3
O006454,D074,4
O006455,D114,2
O006456,D008,6
O006457,D105,1
O006458,D106,3
O006459,D019,5
O006460,D104,2
O006461,D160,7
O006462,D156,2
O006463,D009,4
O006464,D089,3
O006465,D144,10
O006466,D021,6
O006467,D009,9
O006468,D061,2
O006469,D115,2
O006470,D135,10
O006471,D064,2
O006472,D073,4
O006473,D103,9
O006474,D020,5
O006475,D071,8
O006476,D030,4
O006477,D081,8
O006478,D170,2
O006479,D153,5
O006480,D078,8
O006481,D062,5
O006482,D092,10
O006483,D151,8
O006484,D127,7
O006485,D131,7
O006486,D005,5
O006487,D189,4
O006488,D017,2
O006489,D132,3
O006490,D158,3
O006491,D086,2
O006492,D173,1
O006493,D040,9
O006494,D018,5
O006495,D033,10
O006496,D033,4
