DORDER_ID,TIME_DELIVERY,DATE_DELIVERY
O008758,12:03:55,2014-09-12
O008760,11:00:40,2015-03-21
O008761,15:48:34,2019-07-23
O008764,13:27:56,2017-07-10
O008766,06:39:38,2022-04-25
O008767,11:30:09,2024-11-25
O008768,14:11:08,2023-12-07
O008770,07:02:26,2023-08-29
O008775,18:25:06,2024-07-29
O008781,12:19:42,2020-10-20
O008786,17:40:35,2006-11-29
O008788,17:21:25,2023-01-24
O008789,08:07:19,2019-09-12
O008793,18:03:55,2006-01-08
O008799,13:33:20,2022-09-02
O008802,07:35:36,2023-10-02
O008803,06:51:05,2022-02-13
O008804,09:31:16,2020-08-22
O008806,07:00:21,2024-01-09
O008809,12:09:16,2024-05-06
O008812,18:36:31,2014-11-12
O008813,08:08:59,2009-09-09
O008816,09:51:01,2021-12-11
O008817,18:55:44,2021-06-02
O008819,18:14:32,2024-10-08
O008820,18:16:57,2019-08-16
O008822,08:07:20,2020-01-18
O008826,07:20:19,2017-12-24
O008830,11:24:42,2016-10-28
O008831,14:42:32,2021-07-16
O008832,09:15:35,2022-08-09
O008838,17:33:09,2022-02-27
O008846,09:25:55,2019-04-23
O008848,07:11:22,2001-06-29
O008849,16:20:23,2022-07-29
O008858,15:40:47,2016-01-09
O008859,13:13:47,2017-08-04
O008871,18:51:32,2023-08-17
O008872,07:49:04,2018-09-23
O008873,12:07:35,2024-11-22
O008874,10:54:36,2024-06-13
O008875,10:07:32,2010-08-07
O008880,18:03:28,2011-05-16
O008881,10:19:10,2021-10-02
O008884,07:00:34,2006-04-02
O008885,08:59:52,2006-07-27
O008887,08:24:51,2020-01-10
O008891,14:42:54,2018-09-10
O008893,10:11:17,2008-02-22
O008895,16:57:30,2022-06-18
O008896,14:21:18,2020-03-04
O008898,07:16:02,2023-05-21
O008902,15:21:06,2016-06-05
O008906,08:11:44,2024-01-21
O008910,07:51:13,2021-03-24
O008911,09:03:52,2022-04-29
O008914,18:21:07,2017-06-22
O008920,15:19:35,2009-09-15
O008922,18:35:35,2017-11-29
O008929,15:33:14,2022-12-10
O008931,10:19:31,2014-10-12
O008932,16:28:01,2024-08-16
O008937,16:47:02,2021-02-14
O008938,11:43:19,2007-01-21
O008940,07:49:14,2015-06-19
O008942,08:11:56,2015-08-01
O008948,16:20:25,2022-01-16
O008957,12:00:00,2024-02-23
O008966,09:21:28,2018-03-09
O008972,15:42:12,2024-12-11
O008974,10:24:05,2022-10-18
O008975,11:01:25,2023-10-17
O008983,16:48:53,2019-05-20
O008987,10:40:53,2023-08-17
O008988,15:02:52,2018-10-20
O008993,17:35:26,2003-12-08
O008996,09:42:43,2022-11-10
O009000,07:18:24,2020-03-09
O009003,08:40:44,2022-04-27
O009008,08:38:47,2023-11-06
O009011,10:10:26,2024-07-04
O009012,10:35:25,2024-11-07
O009013,09:22:21,2023-01-29
O009015,14:50:47,2023-02-20
O009017,07:20:29,2021-07-18
O009018,18:31:31,2009-03-19
O009019,09:02:11,2017-12-06
O009020,07:02:24,2023-03-31
O009022,12:54:33,2024-06-29
O009030,10:12:13,2024-10-09
O009031,17:38:26,2022-03-16
O009034,09:32:00,2009-02-08
O009035,09:05:37,2018-08-11
O009040,14:34:24,2020-07-11
O009045,17:41:27,2019-12-24
O009046,11:07:10,2018-03-26
O009047,14:41:47,2019-08-12
O009048,11:56:18,2005-06-26
O009051,06:39:58,2021-03-26
O009052,09:22:02,2007-07-07
O009055,17:01:13,2024-11-01
O009058,09:08:59,2015-12-04
O009061,10:35:31,2021-03-14
O009064,09:30:24,2022-06-30
O009068,08:35:58,2024-03-17
O009073,14:25:17,2020-09-11
O009076,11:02:10,2017-09-30
O009079,16:16:06,2014-11-21
O009080,09:44:45,2022-03-25
O009082,11:06:09,2021-01-09
O009083,14:40:58,2023-10-01
O009084,14:59:06,2024-05-25
O009088,09:59:18,2024-12-16
O009092,09:38:26,2024-09-26
O009098,17:41:08,2024-09-15
O009099,09:57:30,2023-01-24
O009101,13:11:22,2020-11-09
O009103,08:12:13,2017-05-10
O009107,08:42:46,2023-05-17
O009108,07:39:17,2016-06-30
O009109,14:38:54,2016-05-30
O009110,18:09:05,2017-07-25
O009112,11:20:17,2022-07-26
O009116,14:02:46,2023-01-18
O009119,06:49:28,2019-04-29
O009133,18:03:26,2024-11-04
O009141,08:58:15,2019-08-29
O009143,07:11:30,2020-05-28
O009146,18:23:39,2020-09-25
O009149,13:45:03,2014-06-09
O009156,14:05:54,2016-09-10
O009157,08:16:23,2022-12-10
O009158,10:14:54,2021-09-29
O009160,12:36:14,2018-10-23
O009167,16:48:34,2011-08-14
O009168,09:07:28,2023-02-09
O009169,15:57:28,2023-11-23
O009171,09:46:34,2022-03-19
O009172,17:09:05,2000-03-25
O009177,08:02:42,2024-05-05
O009194,16:06:13,2021-06-07
O009195,15:43:13,2024-01-07
O009196,14:52:28,2012-01-05
O009199,10:54:11,2014-01-30
O009202,10:57:09,2024-01-31
O009206,07:40:07,2014-11-09
O009209,10:01:37,2020-05-27
O009212,11:00:53,2024-08-13
O009215,16:43:35,2022-01-26
O009223,12:56:01,2023-02-21
O009225,16:44:49,2014-07-14
O009227,11:28:31,2024-01-11
O009230,10:12:55,2014-08-15
O009239,12:13:53,2021-04-10
O009241,11:56:30,2024-05-27
O009248,11:39:51,2013-05-11
O009256,16:05:39,2021-06-29
O009268,17:15:34,2011-12-10
O009269,17:53:59,2016-02-25
O009273,08:17:52,2021-03-24
O009274,13:38:16,2014-12-24
O009275,09:01:52,2007-08-28
O009278,17:03:23,2003-10-25
O009280,16:43:10,2024-07-09
O009282,14:39:53,2002-01-15
O009283,13:16:14,2006-04-07
O009285,11:58:54,2019-06-15
O009286,07:08:27,2010-02-11
O009291,15:54:05,2016-10-02
O009293,17:14:42,2013-08-23
O009296,16:27:57,2013-08-03
O009297,10:13:57,2024-05-27
O009301,15:01:11,2024-03-10
O009303,16:43:02,2023-12-11
O009304,16:49:44,2020-12-21
O009307,16:29:08,2019-03-14
O009308,06:39:35,2024-07-20
O009313,08:09:37,2011-02-16
O009317,07:06:56,2022-03-28
O009318,13:46:44,2024-04-20
O009319,17:04:42,2012-10-08
O009323,08:54:20,2022-01-23
O009324,14:39:13,2024-05-23
O009330,12:30:31,2021-07-23
O009331,09:52:02,2021-06-04
O009333,15:01:09,2014-11-16
O009336,07:46:12,2013-10-27
O009337,18:19:53,2016-01-25
O009339,09:30:35,2022-05-30
O009341,08:34:06,2023-01-07
O009342,14:41:15,2016-09-01
O009345,09:23:42,2022-04-05
O009356,10:52:26,2017-06-11
O009360,13:48:21,2024-04-08
O009361,12:43:25,2016-09-21
O009362,14:26:54,2023-02-23
O009363,17:41:57,2023-07-31
O009365,13:10:33,2019-07-21
O009367,06:57:17,2002-03-12
O009371,18:19:00,2024-06-30
O009375,11:37:53,2023-12-12
O009376,16:21:37,2024-02-05
O009379,18:17:19,2020-01-27
O009385,12:45:21,2013-07-09
O009387,09:58:24,2013-12-01
O009388,12:28:54,2022-04-13
O009390,17:55:42,2004-10-31
O009394,11:27:06,2009-09-14
O009405,11:20:34,2012-11-24
O009411,14:31:42,2021-01-02
O009413,17:45:44,2024-08-29
O009414,12:09:56,2022-11-15
O009415,08:07:28,2024-01-18
O009421,18:38:09,2024-11-16
O009426,12:24:34,2013-02-05
O009428,17:18:06,2000-12-14
O009430,14:26:50,2024-01-01
O009431,12:00:14,2015-11-25
O009432,10:04:51,2016-06-24
O009433,16:36:15,2005-05-12
O009435,11:13:44,2019-02-18
O009437,17:56:12,2023-06-14
O009449,17:53:14,2023-09-09
O009452,14:41:34,2017-07-18
O009453,08:20:30,2021-03-10
O009455,08:43:36,2016-12-06
O009458,15:13:02,2023-10-02
O009464,17:42:49,2024-10-16
O009465,09:19:26,2023-07-27
O009466,13:38:12,2023-03-30
O009467,16:22:57,2018-01-05
O009473,07:03:27,2024-08-28
O009483,08:09:55,2017-05-06
O009485,13:41:11,2024-03-01
O009486,11:18:16,2023-10-10
O009487,07:58:06,2014-07-19
O009489,15:30:26,2007-06-05
O009491,13:00:05,2001-01-04
O009493,10:29:12,2001-04-22
O009501,09:48:03,2023-01-04
O009505,13:58:20,2019-09-01
O009507,18:52:51,2007-04-16
O009510,14:23:52,2016-11-04
O009513,10:05:46,2024-04-05
O009518,10:48:40,2024-11-25
O009523,11:13:38,2006-11-08
O009524,14:15:22,2024-09-23
O009528,16:35:58,2022-09-18
O009529,10:55:19,2024-06-07
O009530,13:14:24,2008-02-11
O009537,18:43:08,2023-04-12
O009542,08:21:35,2023-03-06
O009543,18:38:12,2024-10-02
O009545,07:03:36,2014-10-21
O009555,06:36:25,2019-08-13
O009558,17:02:14,2022-08-02
O009559,15:56:10,2024-12-09
O009562,07:46:25,2024-01-13
O009565,13:38:07,2014-04-11
O009568,14:22:08,2016-07-13
O009570,10:01:22,2024-02-04
O009574,12:09:41,2017-11-28
O009578,12:00:12,2024-06-09
O009583,07:25:03,2019-04-30
O009586,13:08:13,2022-10-09
O009592,11:52:35,2015-07-16
O009593,17:31:59,2022-03-11
O009597,11:06:29,2019-11-17
O009600,12:38:03,2024-11-19
O009601,14:04:09,2023-01-06
O009602,14:52:27,2022-12-14
O009604,15:08:32,2009-04-24
O009605,17:20:47,2018-01-03
O009614,16:45:47,2014-06-26
O009616,14:23:20,2021-01-08
O009627,08:39:40,2017-09-08
O009630,11:57:00,2024-02-16
O009631,11:50:58,2024-08-08
O009632,08:44:29,2020-08-16
O009635,12:55:38,2016-04-26
O009638,17:22:16,2024-02-28
O009647,18:19:47,2015-04-18
O009649,11:43:05,2023-02-16
O009656,16:51:35,2021-12-17
O009657,06:35:14,2024-10-14
O009661,08:09:10,2006-12-13
O009663,17:57:08,2023-07-10
O009673,13:52:04,2022-11-18
O009674,08:54:41,2020-12-07
O009678,16:11:56,2024-07-26
O009683,08:51:48,2011-10-16
O009686,07:52:16,2024-10-06
O009687,13:43:47,2019-10-30
O009692,15:35:35,2016-05-02
O009695,13:56:58,2013-07-27
O009705,16:58:23,2024-08-10
O009709,09:20:46,2019-04-18
O009713,16:56:25,2018-03-06
O009719,17:22:37,2024-04-02
O009725,11:01:47,2024-10-17
O009727,15:32:53,2021-02-03
O009730,17:11:40,2024-05-14
O009731,09:44:02,2021-02-15
O009733,18:23:33,2017-07-22
O009734,18:44:06,2018-05-25
O009735,16:23:47,2024-02-17
O009739,07:35:25,2007-11-09
O009744,07:12:31,2022-01-31
O009747,08:36:47,2021-03-07
O009759,18:32:16,2009-02-23
O009761,15:35:39,2023-04-28
O009764,16:19:11,2021-10-25
O009768,11:00:05,2014-02-10
O009771,15:49:09,2021-06-20
O009773,07:42:08,2022-10-22
O009778,18:29:13,2011-11-19
O009780,16:53:01,2015-08-23
O009782,18:01:04,2018-06-28
O009788,06:51:19,2016-09-09
O009791,14:15:19,2015-05-14
O009794,08:46:29,2022-03-23
O009800,18:01:19,2020-10-17
O009804,18:47:17,2002-08-10
O009809,14:34:37,2022-08-27
O009810,13:54:31,2015-06-02
O009812,07:14:34,2024-06-03
O009813,18:16:26,2008-02-15
O009816,13:33:15,2022-10-31
O009819,10:08:52,2009-04-12
O009821,11:46:09,2015-09-10
O009824,09:25:49,2020-08-12
O009827,13:44:17,2021-09-10
O009834,16:30:55,2019-10-27
O009841,16:23:22,2010-05-03
O009843,10:28:39,2014-05-08
O009847,18:23:38,2022-05-31
O009849,16:46:10,2016-06-18
O009851,17:44:53,2020-01-25
O009852,13:13:44,2007-10-13
O009854,07:53:08,2020-10-17
O009855,07:01:38,2024-04-04
O009858,09:40:46,2024-08-22
O009859,15:02:07,2010-12-31
O009860,13:03:46,2023-12-12
O009861,14:34:58,2024-05-05
O009866,08:05:09,2023-11-22
O009869,15:29:13,2005-10-24
O009877,09:18:41,2023-08-24
O009883,12:02:58,2022-09-12
O009885,15:12:56,2024-11-13
O009887,15:34:30,2020-01-04
O009890,14:48:46,2016-05-31
O009891,13:44:02,2000-07-30
O009892,15:47:53,2020-07-31
O009898,07:49:06,2021-05-30
O009906,16:12:31,2011-01-10
O009907,18:36:38,2007-03-13
O009912,09:02:39,2012-01-02
O009913,09:09:38,2017-04-25
O009915,09:28:50,2012-08-16
O009916,14:18:42,2020-09-23
O009918,11:11:50,2016-08-17
O009921,09:29:03,2023-02-28
O009923,16:13:39,2023-09-09
O009924,13:28:39,2015-11-14
O009928,18:46:07,2024-01-06
O009929,11:59:38,2023-11-26
O009930,11:06:32,2018-07-13
O009931,10:27:25,2024-06-24
O009934,12:31:56,2011-05-07
O009936,07:58:07,2024-12-17
O009939,15:33:27,2021-07-24
O009941,13:55:34,2024-03-25
O009942,14:53:29,2021-10-24
O009946,15:54:23,2024-11-12
O009947,14:12:11,2021-10-15
O009956,16:58:22,2023-12-14
O009957,18:32:51,2019-08-26
O009958,13:37:52,2019-06-06
O009960,10:02:11,2020-07-01
O009961,07:19:59,2022-02-01
O009965,12:10:46,2024-07-25
O009967,10:42:15,2020-06-24
O009968,11:33:44,2023-11-29
O009969,12:12:38,2014-12-17
O009970,16:30:01,2023-11-08
O009974,06:36:18,2022-06-24
O009978,09:06:09,2013-05-06
O009984,10:24:03,2013-06-28
O009985,16:10:37,2021-12-17
O009986,10:50:06,2020-02-10
O009987,08:30:56,2024-12-19
O009989,12:10:50,2022-08-30
O009991,16:39:03,2024-11-03
O009992,15:42:15,2020-11-21
O009994,11:53:12,2009-06-28
O009998,12:30:42,2017-02-27
O009999,12:00:20,2021-04-15
O010001,16:04:26,2009-01-18
O010004,16:46:45,2023-07-14
O010007,18:07:26,2024-09-06
O010008,10:55:12,2020-07-06
O010010,17:36:28,2022-06-22
O010011,15:50:30,2013-02-11
O010013,11:26:25,2006-03-11
O010014,08:01:50,2002-09-16
O010015,16:19:03,2017-02-10
O010019,12:20:00,2023-03-15
O010021,06:58:28,2001-10-03
O010024,09:30:54,2018-11-16
O010026,15:23:55,2021-04-14
O010027,16:08:37,2024-03-06
O010028,18:58:25,2022-12-01
O010029,18:43:09,2013-12-19
O010033,10:13:43,2023-07-02
O010034,15:52:36,2022-05-11
O010036,16:41:08,2014-02-28
O010041,14:06:47,2024-01-27
O010042,15:50:03,2024-12-12
O010043,16:04:20,2008-04-17
O010044,17:02:04,2022-02-25
O010046,13:54:40,2014-09-25
O010047,09:01:05,2021-08-15
O010048,12:09:40,2022-08-06
O010054,17:09:11,2004-06-19
O010055,17:05:13,2019-06-19
O010061,18:04:24,2020-11-14
O010062,17:15:10,2018-09-01
O010065,08:40:26,2018-10-01
O010066,07:27:00,2015-01-24
O010067,14:58:45,1999-05-30
O010068,06:43:43,2019-05-24
O010070,08:32:45,2019-02-17
O010078,08:20:48,2019-05-09
O010081,11:56:01,2022-09-20
O010088,12:05:17,2024-11-02
O010091,06:46:47,2012-02-03
O010092,07:38:44,2015-05-26
O010093,08:57:07,2024-06-26
O010094,06:55:42,2011-05-26
O010096,10:38:37,2010-10-31
O010098,07:18:49,2015-12-08
O010099,09:55:03,2001-08-31
O010103,10:58:12,2024-01-14
O010104,07:47:12,2023-09-30
O010106,12:31:54,2018-06-29
O010109,18:54:34,2022-06-21
O010112,11:14:43,2023-04-16
O010116,18:30:19,2021-01-26
O010117,14:02:34,2022-05-16
O010120,14:13:54,2017-05-23
O010127,16:58:15,2018-09-12
O010128,14:07:53,2023-11-05
O010132,13:46:38,2014-05-24
O010138,17:47:43,2012-03-30
O010143,08:52:02,2005-01-31
O010145,18:42:07,2020-06-02
O010147,08:08:56,2014-10-12
O010149,17:55:36,2019-02-06
O010151,10:48:16,2023-12-16
O010155,17:15:19,2024-02-15
O010156,06:58:40,2016-04-22
O010158,18:17:24,2023-09-17
O010159,10:53:23,2024-11-27
O010165,18:43:12,2009-04-30
O010166,07:08:38,2024-09-05
O010167,11:10:18,2012-04-12
O010169,15:12:19,2018-12-05
O010170,10:48:19,2018-05-30
O010171,16:29:42,2021-03-26
O010174,09:58:23,2024-07-13
O010184,08:33:19,2024-06-24
O010186,13:45:57,2022-08-13
O010189,13:25:52,2020-08-28
O010190,15:15:30,2019-12-30
O010196,10:27:21,2024-08-07
O010197,11:24:33,2024-09-28
O010206,09:35:32,2021-12-27
O010209,17:30:08,2019-10-30
O010211,10:20:15,2019-01-18
O010215,11:49:06,2013-11-11
O010219,09:13:42,2019-06-22
O010221,10:01:53,2020-12-03
O010222,14:11:41,2024-10-22
O010226,16:33:34,2014-03-11
O010229,13:40:16,2007-10-24
O010230,08:28:44,2024-05-01
O010243,13:09:25,2020-10-23
O010245,08:23:46,2015-06-23
O010250,11:17:13,2019-01-26
O010252,13:29:54,2023-02-22
O010257,12:27:42,2013-05-28
O010258,16:45:22,2021-01-03
O010259,07:54:55,2016-04-11
O010263,07:49:12,2023-03-24
O010265,10:00:07,2015-09-03
O010266,15:27:39,2019-01-15
O010274,11:37:55,2024-03-16
O010275,08:21:19,2017-12-07
O010276,07:36:48,2023-06-27
O010279,08:54:12,2022-10-28
O010280,16:38:00,2020-03-26
O010286,13:49:00,2020-08-29
O010287,12:46:10,2010-11-25
O010288,15:45:23,2022-08-31
O010290,18:43:27,2021-10-17
O010291,10:40:05,2024-10-29
O010292,13:26:21,2024-06-24
O010293,11:44:51,2023-03-03
O010300,08:16:16,2023-10-03
O010301,14:10:39,2024-07-06
O010302,17:13:16,2014-03-25
O010303,10:43:12,2005-04-23
O010304,11:00:20,2022-11-25
O010306,10:12:56,2021-08-09
O010309,13:35:38,2014-02-27
O010312,12:15:22,2022-06-28
O010317,09:13:38,2024-12-12
O010318,11:02:54,2013-07-01
O010327,16:04:47,2019-06-15
O010330,11:08:59,2015-11-28
O010332,09:30:22,2020-12-03
O010333,18:29:56,2015-06-27
O010334,15:51:26,2024-08-12
O010336,06:36:25,2018-09-04
O010341,17:57:33,2020-03-17
O010342,13:42:40,2015-01-09
O010345,08:31:49,2024-07-06
O010347,10:17:12,2023-03-07
O010348,13:47:15,2022-06-27
O010350,15:16:28,2006-03-29
O010351,13:09:01,2024-07-05
O010354,11:58:29,2016-02-07
O010361,18:42:07,2002-05-08
O010363,14:56:49,2015-09-24
O010364,14:29:25,2023-09-20
O010368,13:01:05,2020-06-15
O010369,07:56:54,2010-09-01
O010370,09:04:42,2016-07-28
O010372,17:28:15,2013-06-29
O010373,15:34:55,2019-08-18
O010383,18:19:35,2022-04-13
O010384,08:05:09,1998-04-08
O010385,10:16:00,2022-02-19
O010386,13:35:29,2024-11-28
O010394,11:45:45,2011-10-27
O010396,18:06:05,2024-02-10
O010397,11:48:45,2022-07-16
O010406,09:54:59,2009-06-28
O010411,07:24:30,2011-10-15
O010416,10:50:55,2024-11-29
O010423,17:00:27,2023-11-07
O010424,06:50:14,2014-05-01
O010428,13:55:13,2024-11-15
O010431,08:15:45,2024-02-16
O010433,17:57:53,2020-02-26
O010445,17:41:41,2024-04-24
O010447,12:11:12,2024-09-30
O010449,18:02:23,2006-10-16
O010456,15:35:01,2015-02-07
O010457,08:13:37,2010-03-07
O010459,13:57:47,2018-10-11
O010460,16:07:08,2019-08-04
O010461,17:42:06,2006-03-17
O010462,10:22:22,2004-04-10
O010464,08:03:08,2015-10-02
O010467,16:25:34,2017-06-05
O010471,10:19:35,2024-10-04
O010474,18:23:08,2022-02-23
O010478,18:05:37,2015-02-25
O010479,08:47:19,2021-11-08
O010481,08:22:27,2022-02-09
O010487,16:56:26,2019-04-13
O010492,10:56:01,2022-09-15
O010495,12:10:39,2018-08-16
O010496,17:43:39,2013-03-01
O010499,14:06:25,2020-08-31
O010501,17:40:14,2004-02-03
O010503,16:21:54,2024-05-28
O010509,09:55:32,2023-03-04
O010511,09:08:50,2024-07-17
O010512,15:23:15,2022-12-02
O010513,10:24:42,2009-03-04
O010514,09:55:06,2011-08-27
O010515,14:33:16,2024-06-17
O010522,14:16:03,2024-12-12
O010533,09:20:43,2021-09-08
O010534,07:30:39,2024-07-05
O010537,17:06:25,2012-01-08
O010539,10:37:19,2014-07-25
O010541,07:36:39,2018-05-04
O010548,10:57:23,2021-03-31
O010551,14:01:40,2024-09-28
O010558,14:11:00,2015-07-10
O010560,16:37:22,2021-02-11
O010562,17:17:33,2018-08-31
O010568,11:15:35,2022-08-05
O010570,10:42:44,2024-09-29
O010573,09:18:48,2010-05-22
O010575,17:27:33,2024-11-19
O010577,12:05:59,2017-08-24
O010584,10:40:05,2015-08-15
O010586,16:49:24,2024-04-10
O010592,13:22:01,2023-10-27
O010593,09:43:06,2023-12-23
O010594,10:52:05,2015-05-21
O010598,15:19:39,2013-08-31
O010600,15:04:52,2002-03-12
O010602,07:35:13,2007-08-10
O010604,12:32:20,2017-06-25
O010612,14:51:38,2021-03-04
O010618,08:04:50,2021-04-10
O010620,16:46:03,2007-06-09
O010622,17:39:09,2024-02-20
O010630,12:01:39,2023-05-28
O010639,09:06:02,2015-10-21
O010641,10:01:51,2009-09-09
O010642,12:38:16,2021-04-10
O010644,16:37:37,2022-09-07
O010648,09:28:21,2021-09-07
O010649,18:26:14,2015-07-15
O010650,08:32:01,2017-06-23
O010652,16:16:04,2015-09-08
O010663,09:18:58,2021-04-28
O010666,10:00:11,2019-05-31
O010667,08:59:37,2023-08-13
O010670,12:32:59,2018-12-30
O010672,16:21:04,2022-02-05
O010673,06:55:25,2001-06-17
O010674,10:51:52,2001-01-19
O010677,11:02:11,2019-08-10
O010678,10:07:27,2024-07-19
O010680,09:55:31,2021-03-07
O010682,16:43:59,2008-10-19
O010686,16:31:09,2024-01-24
O010687,09:50:03,2019-02-01
O010691,15:37:22,2024-01-09
O010698,16:44:02,2022-08-19
O010700,11:42:08,2018-08-04
O010702,15:42:17,2003-06-22
O010704,12:54:32,2022-09-18
O010708,11:14:32,2024-02-02
O010709,08:54:05,2022-10-04
O010714,12:42:32,2024-08-14
O010715,15:39:20,2017-07-11
O010723,18:49:15,2010-08-07
O010725,12:01:31,2014-01-17
O010727,10:04:26,2021-01-27
O010728,18:53:28,2003-07-12
O010729,09:57:53,2020-10-23
O010731,11:46:52,2017-03-24
O010735,09:40:22,2024-11-27
O010736,08:33:36,2013-09-10
O010737,07:21:38,2024-12-08
O010739,14:04:09,2023-11-21
O010744,12:04:33,2016-04-05
O010749,17:58:08,2023-10-11
O010750,11:23:31,2024-12-08
O010753,12:06:24,2024-11-25
O010755,10:46:25,2024-08-18
O010756,10:38:31,2022-07-25
O010762,12:31:47,2015-01-10
O010767,18:11:02,2011-06-28
O010768,17:05:18,2024-10-28
O010772,07:52:02,2022-09-22
O010776,15:52:17,2019-04-08
O010780,16:25:27,2018-06-28
O010781,14:12:34,2021-03-03
O010782,10:40:36,2020-08-12
O010783,06:32:34,2023-03-04
O010785,16:24:39,2021-05-12
O010787,13:00:32,2020-11-19
O010788,18:44:35,2013-11-27
O010795,09:12:27,2023-04-02
O010796,12:55:12,2024-02-23
O010798,09:30:29,2023-11-06
O010800,07:50:53,2024-10-12
O010806,14:42:46,2022-12-30
O010809,13:29:15,2021-09-04
O010815,08:09:07,2022-01-29
O010818,13:53:03,2018-05-25
O010822,11:23:10,2023-03-13
O010826,09:43:11,2003-03-30
O010830,10:27:28,2023-02-05
O010837,17:13:28,2017-08-05
O010843,06:59:51,2020-07-26
O010846,10:04:39,2004-12-26
O010847,14:34:08,2018-06-22
O010849,12:53:17,2012-06-29
O010851,07:25:42,2022-03-27
O010855,07:46:29,2006-06-05
O010859,16:40:06,2021-04-28
O010861,12:36:48,2024-07-04
O010862,10:27:53,2015-07-23
O010864,12:16:42,2021-07-04
O010868,16:59:01,2020-06-25
O010874,13:26:45,2019-11-29
O010876,12:28:07,2015-01-08
O010877,09:34:59,2007-09-12
O010886,08:55:22,2013-08-16
O010887,15:14:53,2020-12-23
O010892,08:25:05,2021-02-06
O010902,11:52:18,2017-07-27
O010907,13:14:40,2008-01-22
O010913,07:36:23,2022-04-30
O010915,08:35:13,2019-04-07
O010917,14:50:19,2023-02-06
O010919,14:10:23,2023-11-08
O010920,13:44:57,2023-08-13
O010922,08:13:49,2023-02-25
O010923,07:42:44,2024-05-31
O010927,10:34:21,2014-06-25
O010930,08:41:33,2004-06-16
O010934,11:20:35,2020-11-11
O010939,08:55:42,2011-11-22
O010940,07:48:12,2024-05-08
O010941,14:41:26,2024-04-02
O010942,12:15:29,2019-01-23
O010943,11:36:00,2024-05-17
O010944,11:00:53,2018-09-26
O010946,08:02:34,2013-02-06
O010948,13:57:13,2023-10-30
O010950,14:30:45,2020-06-01
O010951,08:48:15,2024-11-24
O010963,13:40:06,2022-05-24
O010964,15:47:31,2016-01-03
O010968,18:54:17,2023-08-17
O010977,15:00:19,2016-07-15
O010980,17:16:17,2008-08-12
O010984,14:30:13,2006-03-07
O010985,16:06:35,2018-09-12
O010993,11:25:03,2017-03-08
O010996,17:01:32,2023-02-04
O010998,15:38:40,2021-01-04
O011001,09:30:01,2008-11-25
O011004,07:36:08,2014-05-15
O011008,06:44:21,2024-08-12
O011009,07:07:42,2021-04-02
O011011,09:15:11,2024-12-07
O011014,18:06:09,2023-01-16
O011015,08:54:53,2017-11-21
O011016,10:58:38,2015-05-11
O011021,15:13:35,2003-08-05
O011022,14:25:21,2014-05-31
O011024,16:30:54,2017-05-29
O011026,17:30:28,2015-03-27
O011034,11:27:37,2023-06-02
O011036,07:30:43,2012-08-09
O011037,17:35:10,2015-09-24
O011039,17:23:28,2021-06-02
O011041,09:29:08,2022-12-05
O011044,06:52:44,2008-12-13
O011047,08:01:05,2010-06-30
O011054,09:58:17,2018-03-01
O011059,13:09:35,2022-04-01
O011062,14:16:20,2016-06-22
O011066,14:51:08,2024-11-28
O011067,08:22:40,2017-01-16
O011068,08:53:50,2024-07-31
O011071,11:08:16,2022-05-10
O011072,12:24:54,2022-07-20
O011073,12:32:39,2024-03-11
O011076,16:01:00,2024-08-27
O011077,08:25:25,2020-12-27
O011082,18:52:56,2016-01-05
O011084,08:18:37,2024-06-08
O011088,14:03:57,2023-09-18
O011094,18:00:22,2020-10-06
O011105,09:54:30,2022-11-25
O011106,12:36:41,2015-01-12
O011109,07:06:25,2015-03-01
O011111,14:57:55,2019-01-25
O011112,15:19:31,2024-10-14
O011116,10:05:26,2022-09-29
O011124,16:40:25,2022-03-17
O011129,18:11:29,2016-01-10
O011138,07:30:02,2021-03-08
O011143,14:46:08,2024-01-17
O011146,13:24:39,2015-06-04
O011147,15:24:21,2013-11-03
O011148,11:11:42,2015-07-03
O011149,12:25:44,2023-08-29
O011153,08:42:25,2019-05-24
O011154,16:05:56,2019-05-22
O011157,08:18:21,2018-04-06
O011158,08:04:50,2005-07-14
O011160,17:38:30,2023-11-23
