OFORDER_ID,TABLE_NUMBER,EMPLOYEE_ID,BRANCH_ID,EMPLYEE_RATING
O027982,8,E014061,B001,2
O027983,23,E004385,B001,5
O027988,2,E005239,B001,1
O027990,37,E001110,B001,5
O027995,36,E011739,B001,5
O027999,45,E008785,B001,4
O028002,14,E013677,B001,4
O028004,34,E008294,B001,4
O028007,6,E011084,B001,3
O028010,3,E007363,B001,5
O028014,18,E002559,B001,5
O028016,32,E003879,B001,5
O028017,35,E005837,B001,5
O028019,3,E014217,B001,5
O028020,32,E010885,B001,5
O028021,32,E006786,B001,5
O028022,20,E004297,B001,2
O028023,49,E014724,B001,5
O028028,13,E009551,B001,5
O028030,24,E014076,B001,3
O028031,7,E002683,B001,2
O028037,10,E012204,B001,5
O028038,6,E001579,B001,5
O028041,28,E010873,B001,5
O028046,37,E012193,B001,4
O028048,39,E011485,B001,5
O028052,47,E008004,B001,4
O028055,48,E010695,B001,2
O028057,35,E001513,B001,5
O028064,21,E014379,B001,5
O028065,6,E001703,B001,2
O028069,14,E010329,B001,2
O028077,50,E011706,B001,2
O028080,32,E011193,B001,5
O028082,27,E002246,B001,5
O028083,16,E004470,B001,5
O028088,14,E004218,B001,5
O028093,1,E002694,B001,4
O028095,41,E010783,B001,5
O028096,10,E012870,B001,1
O028101,24,E010594,B001,4
O028106,3,E003053,B001,5
O028108,9,E012723,B001,4
O028109,23,E001291,B001,5
O028110,26,E001447,B001,5
O028111,33,E003494,B001,5
O028116,11,E008141,B001,5
O028118,19,E001630,B001,5
O028120,35,E011920,B001,5
O028124,37,E012860,B001,5
O028128,11,E002961,B001,4
O028129,48,E008129,B001,5
O028135,7,E002155,B001,5
O028136,40,E001431,B001,5
O028138,34,E014640,B001,5
O028152,49,E002057,B001,5
O028155,32,E013102,B001,5
O028157,33,E013967,B001,5
O028158,6,E011691,B001,3
O028161,39,E007516,B001,5
O028162,22,E011865,B001,1
O028163,24,E010619,B001,5
O028164,25,E008356,B001,5
O028167,40,E011084,B001,3
O028168,30,E013519,B001,5
O028172,42,E005419,B001,1
O028174,42,E014600,B001,5
O028176,35,E004988,B001,3
O028179,28,E010196,B001,5
O028180,23,E013934,B001,5
O028184,24,E010467,B001,2
O028186,47,E007847,B001,2
O028188,21,E003320,B001,1
O028192,44,E003001,B001,5
O028194,6,E008400,B001,5
O028195,13,E008625,B001,5
O028196,49,E012392,B001,5
O028206,17,E004855,B001,5
O028207,28,E014108,B001,5
O028209,29,E006264,B001,5
O028215,39,E000864,B001,4
O028216,41,E006287,B001,5
O028218,40,E000607,B001,3
O028219,21,E003783,B001,5
O028225,6,E001398,B001,5
O028228,4,E014118,B001,3
O028232,12,E013445,B001,5
O028245,34,E013052,B001,5
O028248,33,E006569,B001,2
O028249,22,E013408,B001,5
O028251,3,E013831,B001,5
O028255,7,E005421,B001,5
O028257,14,E007520,B001,5
O028258,38,E014807,B001,5
O028259,29,E007771,B001,1
O028261,2,E014525,B001,4
O028262,31,E010346,B001,5
O028267,18,E001647,B001,1
O028271,9,E009463,B001,5
O028281,25,E012080,B001,4
O028287,21,E001043,B001,5
O028293,25,E010107,B001,5
O028295,50,E011297,B001,5
O028296,47,E012419,B001,5
O028297,11,E002769,B001,5
O028298,28,E003368,B001,5
O028301,16,E004349,B001,5
O028302,13,E012146,B001,5
O028304,11,E000134,B001,3
O028305,25,E000559,B001,5
O028307,21,E005488,B001,5
O028308,1,E009377,B001,4
O028313,1,E009136,B001,5
O028314,36,E013473,B001,5
O028317,19,E009129,B001,1
O028320,14,E006958,B001,5
O028332,16,E012142,B001,5
O028333,33,E012776,B001,5
O028340,29,E008780,B001,5
O028344,38,E006033,B001,5
O028345,31,E004182,B001,5
O028347,13,E008904,B001,5
O028349,42,E004174,B001,1
O028355,24,E013103,B001,5
O028357,36,E013414,B001,5
O028361,2,E001819,B001,5
O028364,11,E004294,B001,1
O028366,23,E000471,B001,5
O028374,3,E008275,B001,5
O028382,22,E011832,B001,5
O028385,20,E004478,B001,5
O028389,31,E010435,B001,5
O028390,7,E008240,B001,5
O028396,7,E004712,B001,4
O028399,39,E005881,B001,3
O028400,17,E011922,B001,5
O028407,42,E005286,B001,5
O028414,48,E011680,B001,5
O028418,12,E012760,B001,5
O028427,42,E006321,B001,4
O028428,34,E001273,B001,5
O028430,7,E011020,B001,5
O028433,47,E013078,B001,5
O028435,42,E004239,B001,4
O028436,15,E012677,B001,5
O028437,8,E014822,B001,5
O028438,41,E010256,B001,5
O028440,43,E013168,B001,5
O028444,22,E002555,B001,5
O028450,35,E012458,B001,5
O028453,47,E013310,B001,4
O028457,36,E011033,B001,5
O028465,42,E001194,B001,3
O028466,30,E002287,B001,5
O028470,3,E008190,B001,5
O028477,35,E003622,B001,5
O028482,35,E004392,B001,5
O028485,33,E012448,B001,1
O028486,15,E002360,B001,5
O028499,45,E005078,B001,5
O028500,49,E007492,B001,5
O028501,12,E001961,B001,5
O028502,17,E013402,B001,5
O028506,20,E013438,B001,5
O028516,20,E006752,B001,5
O028525,34,E010704,B001,5
O028527,45,E009102,B001,5
O028530,16,E006584,B001,5
O028531,11,E007044,B001,5
O028534,1,E003118,B001,3
O028535,31,E001316,B001,3
O028536,36,E000672,B001,5
O028538,25,E004237,B001,5
O028539,18,E010522,B001,5
O028542,49,E011562,B001,5
O028544,4,E008990,B001,5
O028550,21,E014634,B001,1
O028554,48,E009094,B001,4
O028558,25,E009804,B001,1
O028560,2,E008429,B001,5
O028562,27,E006072,B001,5
O028563,30,E000653,B001,5
O028565,28,E008220,B001,5
O028567,26,E013541,B001,5
O028572,34,E001809,B001,4
O028576,36,E001382,B001,5
O028578,18,E002248,B001,1
O028580,40,E001443,B001,5
O028584,19,E014931,B001,4
O028585,14,E001968,B001,5
O028588,14,E011334,B001,4
O028589,7,E008614,B001,1
O028590,16,E000725,B001,5
O028593,22,E004558,B001,4
O028595,41,E005958,B001,5
O028596,28,E014524,B001,5
O028602,22,E014323,B001,5
O028604,41,E001974,B001,2
O028606,46,E008711,B001,5
O028608,6,E011025,B001,5
O028610,1,E008212,B001,4
O028611,3,E008116,B001,5
O028614,5,E009910,B001,5
O028616,5,E009700,B001,4
O028629,10,E009329,B001,3
O028633,48,E008975,B001,5
O028634,29,E008674,B001,4
O028639,27,E000324,B001,2
O028641,28,E001005,B001,5
O028649,23,E009843,B001,2
O028653,5,E012371,B001,5
O028663,18,E007618,B001,3
O028666,24,E012525,B001,1
O028671,47,E007952,B001,5
O028672,7,E013807,B001,5
O028674,17,E001872,B001,5
O028675,49,E010435,B001,5
O028679,32,E011121,B001,5
O028681,20,E000257,B001,5
O028682,20,E013776,B001,2
O028688,28,E010389,B001,2
O028689,26,E000628,B001,5
O028692,31,E000421,B001,1
O028693,19,E012794,B001,3
O028697,46,E009459,B001,5
O028701,2,E005831,B001,5
O028704,44,E005958,B001,5
O028706,24,E000932,B001,5
O028708,30,E008545,B001,5
O028720,6,E010557,B001,3
O028724,35,E009941,B001,5
O028725,31,E012337,B001,5
O028728,4,E008442,B001,1
O028729,33,E005502,B001,1
O028739,43,E005081,B001,5
O028740,32,E013141,B001,2
O028741,15,E014706,B001,5
O028743,25,E013307,B001,2
O028744,17,E004081,B001,5
O028745,29,E014369,B001,5
O028751,24,E014444,B001,4
O028758,10,E012075,B001,5
O028760,22,E008458,B001,4
O028763,40,E003974,B001,5
O028767,39,E008506,B001,5
O028773,47,E000366,B001,5
O028774,48,E001283,B001,5
O028775,47,E007965,B001,5
O028777,29,E004119,B001,5
O028778,48,E003897,B001,5
O028789,49,E006456,B001,5
O028797,17,E002213,B001,5
O028798,2,E005348,B001,5
O028810,20,E011406,B001,5
O028815,25,E014151,B001,2
O028817,37,E004617,B001,2
O028819,29,E003716,B001,3
O028821,17,E009182,B001,1
O028822,40,E001148,B001,5
O028824,12,E002174,B001,5
O028829,13,E010664,B001,5
O028833,9,E013755,B001,5
O028835,17,E008306,B001,5
O028836,15,E013230,B001,5
O028840,21,E008392,B001,5
O028844,40,E007151,B001,5
O028845,34,E001869,B001,5
O028846,26,E010888,B001,5
O028851,28,E006771,B001,5
O028852,24,E009003,B001,5
O028856,31,E001205,B001,5
O028859,6,E001375,B001,4
O028860,5,E007428,B001,5
O028865,23,E004290,B001,5
O028866,9,E014806,B001,5
O028867,44,E013594,B001,5
O028869,9,E011288,B001,5
O028870,26,E000191,B001,2
O028871,40,E010387,B001,5
O028872,22,E007266,B001,5
O028875,10,E004932,B001,5
O028877,18,E004463,B001,5
O028880,13,E007716,B001,5
O028883,39,E011294,B001,4
O028886,5,E013052,B001,3
O028889,16,E002538,B001,5
O028894,30,E002205,B001,5
O028896,49,E004164,B001,4
O028898,27,E003499,B001,5
O028900,38,E007610,B001,5
O028901,10,E012912,B001,5
O028910,44,E006019,B001,5
O028913,40,E013414,B001,1
O028917,25,E005575,B001,5
O028920,43,E011524,B001,5
O028921,43,E013308,B001,5
O028923,49,E002101,B001,5
O028926,34,E008784,B001,5
O028933,4,E014093,B001,5
O028936,47,E007777,B001,5
O028939,19,E005486,B001,5
O028940,41,E009444,B001,5
O028943,17,E001329,B001,2
O028945,35,E013699,B001,5
O028950,2,E011652,B001,1
O028953,22,E009141,B001,5
O028956,14,E004950,B001,5
O028959,13,E011801,B001,2
O028963,34,E004740,B001,3
O028964,7,E001453,B001,5
O028970,41,E014637,B001,3
O028975,18,E010043,B001,3
O028978,14,E004406,B001,5
O028982,19,E005729,B001,5
O028984,9,E004081,B001,5
O028989,26,E004889,B001,2
O028994,1,E007574,B001,5
O028997,46,E010023,B001,2
O028999,10,E013749,B001,2
O029001,36,E008333,B001,4
O029008,31,E005223,B001,5
O029009,48,E000529,B001,5
O029011,39,E001941,B001,5
O029014,35,E000057,B001,2
O029016,43,E011159,B001,3
O029017,22,E005970,B001,3
O029019,12,E000409,B001,3
O029020,39,E001115,B001,4
O029022,12,E000650,B001,5
O029023,21,E010548,B001,5
O029024,46,E013072,B001,5
O029029,15,E007689,B001,3
O029031,33,E009209,B001,3
O029032,19,E002408,B001,4
O029038,30,E007764,B001,3
O029042,14,E002731,B001,5
O029045,34,E011913,B001,5
O029053,18,E012392,B001,5
O029054,38,E004360,B001,5
O029055,33,E005712,B001,4
O029056,30,E012693,B001,5
O029065,40,E013589,B001,5
O029067,12,E012993,B001,3
O029070,13,E005680,B001,5
O029074,14,E007801,B001,5
O029076,21,E010766,B001,5
O029081,37,E002840,B001,3
O029082,21,E000024,B001,5
O029084,37,E003870,B001,1
O029089,39,E012740,B001,5
O029092,40,E010758,B001,5
O029094,3,E014060,B001,4
O029095,7,E001585,B001,1
O029103,14,E014462,B001,5
O029104,31,E009605,B001,3
O029107,1,E006180,B001,5
O029111,1,E011223,B001,5
O029112,38,E006498,B001,5
O029114,32,E005185,B001,5
O029119,38,E004647,B001,2
O029122,8,E007311,B001,5
O029124,43,E012496,B001,5
O029126,36,E002554,B001,5
O029127,45,E006550,B001,1
O029130,15,E013442,B001,5
O029136,11,E014124,B001,5
O029137,47,E006585,B001,5
O029142,7,E014647,B001,3
O029143,27,E003789,B001,5
O029145,31,E013123,B001,5
O029153,28,E005362,B001,5
O029156,7,E005979,B001,2
O029158,1,E004554,B001,5
O029160,15,E014836,B001,3
O029162,44,E007604,B001,5
O029165,33,E002465,B001,5
O029168,11,E002156,B001,5
O029173,10,E011940,B001,5
O029175,20,E004467,B001,5
O029182,18,E002545,B001,1
O029183,40,E008862,B001,5
O029184,9,E012658,B001,4
O029190,40,E009615,B001,5
O029198,45,E008660,B001,3
O029199,1,E003995,B001,5
O029202,28,E001043,B001,2
O029203,1,E007394,B001,5
O029204,17,E004493,B001,5
O029207,18,E014906,B001,2
O029215,14,E013224,B001,5
O029222,47,E009908,B001,5
O029225,10,E014292,B001,4
O029230,37,E014422,B001,4
O029233,6,E003984,B001,5
O029235,20,E008832,B001,5
O029236,19,E012541,B001,3
O029238,7,E003610,B001,1
O029246,37,E002441,B001,5
O029249,38,E000930,B001,5
O029252,15,E005047,B001,5
O029254,24,E006113,B001,5
O029257,12,E003720,B001,5
O029264,31,E008390,B001,5
O029265,39,E012477,B001,5
O029270,23,E002970,B001,5
O029272,11,E008806,B001,5
O029276,33,E013211,B001,5
O029278,21,E008722,B001,3
O029279,22,E007808,B001,5
O029282,37,E007367,B001,5
O029283,50,E007658,B001,5
O029285,3,E001751,B001,5
O029289,45,E004834,B001,4
O029295,10,E003104,B001,3
O029296,39,E011466,B001,2
O029298,31,E006208,B001,5
O029299,48,E013020,B001,5
O029305,37,E011614,B001,5
O029309,38,E013457,B001,5
O029312,27,E006648,B001,5
O029317,41,E007509,B001,4
O029318,8,E002034,B001,5
O029326,49,E012140,B001,5
O029331,10,E006626,B001,5
O029335,43,E003977,B001,3
O029337,25,E002450,B001,1
O029338,27,E004105,B001,5
O029347,12,E004266,B001,5
O029353,34,E007322,B001,5
O029354,12,E005491,B001,3
O029355,42,E011505,B001,1
O029356,43,E013942,B001,2
O029358,17,E002969,B001,1
O029360,28,E002896,B001,5
O029363,31,E008264,B001,5
O029364,33,E001464,B001,5
O029366,26,E007345,B001,3
O029368,6,E011484,B001,5
O029371,9,E004174,B001,5
O029372,25,E012060,B001,5
O029377,44,E005847,B001,1
O029379,10,E003027,B001,5
O029383,34,E005256,B001,5
O029384,43,E010001,B001,3
O029387,36,E006183,B001,5
O029392,46,E002327,B001,2
O029395,2,E010824,B001,5
O029402,44,E005955,B001,5
O029405,36,E012116,B001,5
O029409,49,E013034,B001,5
O029413,36,E007564,B001,1
O029414,34,E010708,B001,3
O029415,13,E010853,B001,5
O029424,20,E013833,B001,1
O029425,38,E006772,B001,5
O029432,9,E004453,B001,5
O029439,40,E008046,B001,5
O029441,32,E012227,B001,3
O029448,12,E004077,B001,2
O029453,30,E007493,B001,5
O029456,31,E004764,B001,5
O029460,13,E000553,B001,5
O029464,26,E007640,B001,5
O029466,3,E008402,B001,5
O029471,29,E012130,B001,5
O029472,1,E004333,B001,5
O029478,21,E006852,B001,5
O029482,5,E010260,B001,1
O029483,28,E014019,B001,1
O029484,12,E000523,B001,5
O029485,23,E009471,B001,2
O029486,10,E005934,B001,5
O029491,30,E007107,B001,5
O029496,47,E003230,B001,4
O029500,3,E009334,B001,5
O029501,21,E014564,B001,5
O029507,40,E008713,B001,5
O029508,14,E001103,B001,5
O029509,46,E013990,B001,4
O029512,33,E010938,B001,5
O029513,4,E012466,B001,5
O029514,2,E009842,B001,5
O029517,11,E011166,B001,2
O029520,11,E001713,B001,2
O029522,46,E014247,B001,2
O029524,15,E011300,B001,5
O029525,43,E012524,B001,2
O029527,20,E012291,B001,1
O029531,37,E014154,B001,1
O029534,31,E001927,B001,5
O029537,3,E011952,B001,3
O029540,24,E009920,B001,5
O029542,27,E014546,B001,2
O029549,15,E006370,B001,5
O029550,8,E007970,B001,1
O029555,15,E014105,B001,5
O029563,36,E000522,B001,5
O029573,9,E010834,B001,5
O029576,20,E013651,B001,5
O029577,31,E009463,B001,2
O029578,21,E010209,B001,2
O029581,41,E000832,B001,4
O029582,21,E012127,B001,1
O029583,47,E010817,B001,5
O029585,13,E009789,B001,1
O029586,13,E004073,B001,2
O029588,43,E009819,B001,5
O029589,24,E007089,B001,5
O029591,44,E013188,B001,5
O029594,43,E008196,B001,5
O029597,36,E002180,B001,5
O029603,21,E005401,B001,5
O029608,32,E008124,B001,5
O029610,41,E010660,B001,5
O029611,30,E009222,B001,5
O029612,18,E003442,B001,3
O029616,36,E000656,B001,5
O029617,29,E013484,B001,5
O029619,4,E014098,B001,5
O029622,4,E012428,B001,3
O029623,46,E011258,B001,3
O029625,27,E014511,B001,5
O029627,49,E005250,B001,5
O029631,16,E004641,B001,3
O029634,7,E008807,B001,2
O029640,3,E009694,B001,2
O029641,6,E004800,B001,5
O029642,9,E014604,B001,5
O029649,44,E003301,B001,5
O029655,49,E005564,B001,5
O029659,22,E005136,B001,2
O029662,34,E006752,B001,5
O029664,28,E011132,B001,5
O029666,44,E006602,B001,5
O029667,5,E000282,B001,3
O029669,15,E011432,B001,5
O029674,17,E004333,B001,5
O029681,38,E007314,B001,5
O029682,17,E003990,B001,1
O029684,38,E006266,B001,5
O029686,9,E010814,B001,5
O029688,5,E006037,B001,5
O029689,41,E011299,B001,2
O029690,6,E000295,B001,5
O029691,39,E013407,B001,5
O029692,2,E003179,B001,5
O029693,45,E005110,B001,1
O029698,6,E011770,B001,2
O029704,19,E014232,B001,5
O029711,44,E006272,B001,2
O029713,46,E002588,B001,2
O029717,17,E002197,B001,5
O029723,43,E002810,B001,2
O029728,38,E006565,B001,5
O029730,37,E010505,B001,5
O029731,7,E011322,B001,4
O029734,7,E005302,B001,5
O029739,50,E000809,B001,2
O029741,10,E003113,B001,3
O029744,1,E002753,B001,5
O029747,47,E004973,B001,3
O029748,39,E014021,B001,5
O029750,5,E013746,B001,5
O029752,45,E002643,B001,3
O029754,28,E000822,B001,5
O029757,48,E009061,B001,5
O029758,6,E002627,B001,5
O029760,37,E002949,B001,5
O029766,32,E003842,B001,5
O029773,29,E010162,B001,5
O029777,40,E011315,B001,5
O029779,25,E000148,B001,5
O029780,43,E003502,B001,5
O029783,49,E004187,B001,2
O029786,50,E003996,B001,5
O029788,36,E001577,B001,5
O029790,35,E002679,B001,5
O029792,46,E007060,B001,4
O029794,19,E006868,B001,5
O029797,8,E011790,B001,1
O029799,10,E005542,B001,5
O029801,9,E003428,B001,2
O029802,22,E000956,B001,2
O029803,41,E003331,B001,4
O029804,44,E009603,B001,4
O029810,43,E002664,B001,3
O029812,41,E012072,B001,5
O029813,35,E006812,B001,5
O029814,35,E009184,B001,5
O029819,21,E008599,B001,5
O029821,20,E012323,B001,2
O029822,43,E004414,B001,2
O029827,25,E005491,B001,5
O029829,28,E008387,B001,5
O029831,14,E008364,B001,4
O029837,39,E000373,B001,3
O029838,30,E011880,B001,5
O029840,23,E006023,B001,3
O029843,5,E013098,B001,5
O029845,19,E010025,B001,5
O029846,28,E006655,B001,1
O029848,3,E010914,B001,5
O029849,49,E002517,B001,5
O029850,23,E005077,B001,5
O029856,16,E000956,B001,1
O029857,38,E009035,B001,5
O029858,28,E012514,B001,5
O029860,49,E011637,B001,2
O029865,3,E005713,B001,5
O029866,11,E009925,B001,5
O029867,39,E009731,B001,1
O029868,40,E010148,B001,5
O029870,40,E013338,B001,4
O029872,42,E012521,B001,4
O029873,18,E011541,B001,5
O029876,41,E006631,B001,4
O029877,21,E009162,B001,5
O029880,15,E011158,B001,5
O029882,36,E001762,B001,5
O029883,2,E008040,B001,2
O029884,12,E010135,B001,2
O029886,46,E004329,B001,5
O029887,39,E000820,B001,1
O029890,5,E010208,B001,3
O029891,41,E005012,B001,1
O029895,11,E012774,B001,2
O029897,17,E006612,B001,5
O029901,25,E001956,B001,1
O029902,12,E006143,B001,5
O029904,4,E001456,B001,5
O029905,27,E000179,B001,5
O029906,5,E012138,B001,5
O029907,43,E004043,B001,5
O029911,46,E014644,B001,5
O029917,50,E004401,B001,4
O029918,8,E007005,B001,5
O029919,29,E013404,B001,4
O029921,30,E013329,B001,5
O029922,15,E009359,B001,5
O029926,48,E011870,B001,5
O029930,34,E001193,B001,4
O029933,44,E002758,B001,5
O029934,21,E013910,B001,3
O029941,44,E010624,B001,5
O029943,16,E010487,B001,5
O029945,27,E001571,B001,5
O029951,40,E014605,B001,1
O029957,15,E003751,B001,5
O029959,49,E000079,B001,1
O029962,39,E005164,B001,3
O029965,39,E000664,B001,3
O029966,22,E012876,B001,5
O029967,34,E013153,B001,5
O029968,40,E012643,B001,5
O029973,15,E002942,B001,4
O029978,15,E001125,B001,5
O029981,38,E008859,B001,5
O029991,24,E012473,B001,3
O029993,48,E007022,B001,5
O029995,27,E007190,B001,5
O030000,43,E010284,B001,5
O030001,46,E003311,B001,4
O030003,43,E011955,B001,5
O030005,48,E009729,B001,1
O030007,1,E012697,B001,5
O030011,45,E006975,B001,5
O030015,39,E003009,B001,5
O030017,21,E001646,B001,4
O030022,9,E012048,B001,5
O030029,8,E003980,B001,5
O030034,5,E001580,B001,5
O030035,20,E014078,B001,1
O030036,50,E006412,B001,5
O030042,34,E010650,B001,5
O030043,32,E013419,B001,5
O030048,48,E001435,B001,5
O030049,48,E003558,B001,3
O030050,20,E006546,B001,5
O030051,17,E004305,B001,4
O030052,4,E003467,B001,5
O030054,4,E002451,B001,5
O030062,35,E011963,B001,3
O030063,37,E013485,B001,2
O030064,19,E007950,B001,4
O030065,15,E012493,B001,5
O030069,9,E009880,B001,5
O030072,27,E000024,B001,5
O030074,10,E012927,B001,5
O030076,1,E010364,B001,2
O030078,26,E001339,B001,5
O030079,33,E012500,B001,5
O030085,15,E005394,B001,1
O030089,27,E001676,B001,1
O030090,9,E009834,B001,1
O030093,13,E003582,B001,3
O030096,34,E001948,B001,5
O030099,23,E011503,B001,5
O030107,1,E010971,B001,5
O030109,21,E001885,B001,2
O030113,23,E004873,B001,5
O030115,36,E009845,B001,5
O030116,49,E007961,B001,5
O030119,45,E010732,B001,5
O030121,17,E010434,B001,5
O030124,2,E003938,B001,5
O030125,43,E002347,B001,5
O030134,32,E011020,B001,4
O030135,23,E010320,B001,5
O030136,49,E003501,B001,1
O030137,34,E002318,B001,5
O030141,38,E011196,B001,5
O030149,7,E013389,B001,1
O030155,17,E003311,B001,3
O030156,40,E000989,B001,5
O030160,48,E009108,B001,5
O030162,26,E011439,B001,3
O030163,19,E004570,B001,5
O030164,9,E006858,B001,5
O030167,19,E006721,B001,5
O030169,49,E013158,B001,2
O030174,30,E011318,B001,5
O030176,21,E010419,B001,5
O030178,38,E002250,B001,3
O030184,30,E001189,B001,5
O030185,2,E005134,B001,5
O030186,36,E000038,B001,5
O030187,2,E007024,B001,5
O030189,37,E005445,B001,5
O030199,41,E002576,B001,3
O030202,28,E000666,B001,5
O030203,8,E000706,B001,5
O030211,24,E010258,B001,5
O030213,5,E009180,B001,5
O030214,45,E005747,B001,5
O030215,40,E012292,B001,4
O030217,35,E006919,B001,5
O030218,18,E014862,B001,5
O030225,45,E007958,B001,2
O030226,32,E007872,B001,2
O030227,29,E010980,B001,5
O030228,40,E011203,B001,5
O030231,47,E000372,B001,5
O030234,22,E009711,B001,1
O030252,42,E011455,B001,5
O030256,23,E007569,B001,5
O030258,11,E007221,B001,5
O030259,7,E006908,B001,2
O030260,12,E006545,B001,5
O030262,6,E002187,B001,5
O030269,7,E005963,B001,5
O030271,4,E006459,B001,5
O030274,19,E011907,B001,2
O030275,28,E000758,B001,5
O030277,26,E007828,B001,4
O030278,15,E004042,B001,5
O030281,11,E008745,B001,5
O030283,22,E010040,B001,3
O030284,7,E000640,B001,5
O030286,40,E002521,B001,2
O030290,23,E014488,B001,1
O030292,1,E011424,B001,5
O030294,43,E007536,B001,5
O030296,3,E002492,B001,1
O030305,43,E010941,B001,5
O030313,31,E003810,B001,2
O030317,29,E009617,B001,3
O030321,15,E011745,B001,5
O030324,24,E005448,B001,5
O030330,45,E002168,B001,1
O030331,21,E001345,B001,5
O030332,27,E007478,B001,5
O030342,47,E012216,B001,3
O030343,9,E008408,B001,5
O030347,40,E010264,B001,5
O030350,7,E001701,B001,5
O030354,17,E007314,B001,5
O030361,7,E004749,B001,5
O030364,26,E010870,B001,3
O030365,29,E012043,B001,5
O030366,46,E001822,B001,3
O030367,20,E006830,B001,5
O030370,44,E007862,B001,5
O030372,37,E011708,B001,5
O030373,16,E005966,B001,5
O030374,33,E002607,B001,5
O030376,33,E013750,B001,5
O030379,11,E004404,B001,5
O030382,19,E010077,B001,5
O030383,23,E002747,B001,5
O030385,44,E009981,B001,5
O030392,4,E002623,B001,5
O030399,5,E008771,B001,5
O030402,30,E000642,B001,4
O030415,39,E004883,B001,5
O030419,20,E004321,B001,5
O030420,21,E004240,B001,5
O030421,25,E003421,B001,2
O030423,20,E007189,B001,1
O030426,42,E007314,B001,1
O030428,4,E001312,B001,5
O030431,49,E008536,B001,5
O030434,9,E010947,B001,5
O030440,23,E007168,B001,5
O030442,5,E012577,B001,5
O030446,35,E011467,B001,5
O030447,33,E006094,B001,5
O030451,41,E010454,B001,5
O030455,29,E008308,B001,1
O030469,9,E007721,B001,2
O030473,41,E009950,B001,5
O030474,24,E000663,B001,5
O030476,34,E004393,B001,4
O030478,36,E010153,B001,5
O030485,28,E002948,B001,1
